Wave;Sample;Dark;Reference
428.133;2.414;3.171;0.000
428.296;-10.549;2.763;0.000
428.460;-1.113;-2.565;0.000
428.623;-16.757;-0.023;0.000
428.787;5.346;7.488;0.000
428.950;8.558;2.704;0.000
429.114;4.275;-3.189;0.000
429.278;-4.304;-7.586;0.000
429.441;3.382;2.824;0.000
429.605;-0.602;-11.880;0.000
429.768;2.189;5.206;0.000
429.932;-1.671;2.556;0.000
430.095;-2.777;0.360;0.000
430.259;10.327;-3.124;0.000
430.422;10.591;-1.873;0.000
430.585;4.013;-3.032;0.000
430.749;1.960;0.706;0.000
430.912;-5.689;-3.739;0.000
431.076;2.204;-3.894;0.000
431.239;-1.793;-7.417;0.000
431.403;5.519;14.831;0.000
431.566;0.664;-3.149;0.000
431.730;6.680;-5.792;0.000
431.893;6.541;-0.448;0.000
432.056;4.311;10.108;0.000
432.220;7.222;0.493;0.000
432.383;-0.231;6.937;0.000
432.547;1.574;2.357;0.000
432.710;9.750;-2.194;0.000
432.873;-11.422;0.564;0.000
433.037;10.101;4.436;0.000
433.200;2.432;17.033;0.000
433.363;15.699;15.211;0.000
433.527;31.277;30.722;0.000
433.690;111.627;107.525;0.000
433.853;352.891;353.302;0.000
434.017;1156.520;1180.410;0.000
434.180;1102.909;1117.664;0.000
434.343;310.381;305.693;0.000
434.507;51.910;60.873;0.000
434.670;24.418;24.164;0.000
434.833;0.120;-1.680;0.000
434.997;2.592;9.637;0.000
435.160;-0.688;-2.664;0.000
435.323;15.994;9.388;0.000
435.486;7.909;1.521;0.000
435.650;18.503;2.820;0.000
435.813;-6.881;-5.260;0.000
435.976;6.542;-6.803;0.000
436.139;-1.462;-2.624;0.000
436.303;10.713;5.637;0.000
436.466;-0.967;-5.278;0.000
436.629;7.661;8.812;0.000
436.792;-1.899;0.029;0.000
436.955;2.503;-0.215;0.000
437.119;5.084;7.258;0.000
437.282;3.906;6.343;0.000
437.445;-6.547;-3.434;0.000
437.608;3.891;5.632;0.000
437.771;-1.301;-4.427;0.000
437.935;1.749;5.073;0.000
438.098;11.157;11.853;0.000
438.261;4.821;5.424;0.000
438.424;6.908;-8.792;0.000
438.587;2.872;-1.579;0.000
438.750;-1.021;3.958;0.000
438.913;-4.568;7.846;0.000
439.076;-5.128;0.766;0.000
439.240;7.943;-0.242;0.000
439.403;1.066;-4.931;0.000
439.566;10.787;5.613;0.000
439.729;-2.410;-0.167;0.000
439.892;2.803;16.430;0.000
440.055;-0.651;10.684;0.000
440.218;12.715;6.122;0.000
440.381;11.436;4.798;0.000
440.544;1.799;5.667;0.000
440.707;2.661;2.112;0.000
440.870;-3.301;-0.663;0.000
441.033;-2.476;-11.254;0.000
441.196;-6.056;4.778;0.000
441.359;-1.687;3.902;0.000
441.522;0.346;8.270;0.000
441.685;7.839;3.624;0.000
441.848;2.733;8.765;0.000
442.011;1.698;-2.831;0.000
442.174;5.067;3.845;0.000
442.337;-0.283;1.657;0.000
442.500;3.839;2.727;0.000
442.663;-0.023;0.356;0.000
442.826;3.891;-2.048;0.000
442.989;-4.706;-8.070;0.000
443.152;5.120;5.955;0.000
443.315;-13.318;-3.935;0.000
443.478;10.450;10.017;0.000
443.641;-9.389;1.342;0.000
443.804;-3.040;8.383;0.000
443.967;-0.723;-2.756;0.000
444.130;5.802;6.222;0.000
444.293;-0.178;-0.138;0.000
444.455;5.065;-2.825;0.000
444.618;-4.303;-4.997;0.000
444.781;10.592;0.737;0.000
444.944;-4.338;-10.545;0.000
445.107;-2.566;7.041;0.000
445.270;-8.758;-10.512;0.000
445.433;9.136;-0.511;0.000
445.595;7.717;-8.450;0.000
445.758;12.328;3.809;0.000
445.921;-1.564;-7.334;0.000
446.084;12.820;5.607;0.000
446.247;2.331;5.388;0.000
446.410;2.754;1.804;0.000
446.572;-7.583;-9.409;0.000
446.735;-0.848;-3.478;0.000
446.898;-6.388;-3.443;0.000
447.061;1.662;9.909;0.000
447.224;2.278;-4.947;0.000
447.386;-2.054;1.434;0.000
447.549;6.522;-3.995;0.000
447.712;-1.741;-6.200;0.000
447.875;3.189;-5.121;0.000
448.037;15.313;8.150;0.000
448.200;-1.390;2.978;0.000
448.363;-13.286;9.010;0.000
448.525;-5.496;-4.669;0.000
448.688;14.033;-3.437;0.000
448.851;0.734;8.349;0.000
449.014;3.489;-4.999;0.000
449.176;4.050;-7.909;0.000
449.339;7.136;8.719;0.000
449.502;0.085;1.288;0.000
449.664;2.523;8.392;0.000
449.827;5.629;-1.290;0.000
449.990;-6.056;1.487;0.000
450.152;-6.987;-6.097;0.000
450.315;1.611;-7.707;0.000
450.477;-10.285;-1.646;0.000
450.640;0.978;-6.647;0.000
450.803;-15.390;-14.874;0.000
450.965;7.259;1.890;0.000
451.128;-9.126;-2.705;0.000
451.291;7.927;-11.459;0.000
451.453;-2.707;-10.506;0.000
451.616;-0.357;-1.866;0.000
451.778;12.050;-12.650;0.000
451.941;-3.511;7.733;0.000
452.103;1.210;10.907;0.000
452.266;-5.726;3.060;0.000
452.429;4.066;-1.557;0.000
452.591;-0.721;2.902;0.000
452.754;-15.619;-8.241;0.000
452.916;7.539;6.756;0.000
453.079;-4.687;2.728;0.000
453.241;3.715;3.476;0.000
453.404;-7.038;-2.598;0.000
453.566;5.486;-0.446;0.000
453.729;-2.583;-3.931;0.000
453.891;-4.321;5.054;0.000
454.054;-8.354;-3.298;0.000
454.216;0.926;3.296;0.000
454.379;-0.426;1.367;0.000
454.541;7.383;5.038;0.000
454.704;-7.496;-3.934;0.000
454.866;-0.743;10.940;0.000
455.028;-11.250;-0.095;0.000
455.191;1.911;4.051;0.000
455.353;-7.126;6.454;0.000
455.516;18.994;4.108;0.000
455.678;-7.510;0.299;0.000
455.840;2.770;10.858;0.000
456.003;1.311;-2.342;0.000
456.165;8.152;1.546;0.000
456.328;-1.427;-2.022;0.000
456.490;14.855;8.302;0.000
456.652;-2.407;-9.763;0.000
456.815;-1.812;3.846;0.000
456.977;-12.108;1.201;0.000
457.139;6.892;12.842;0.000
457.302;2.593;5.146;0.000
457.464;10.557;10.442;0.000
457.626;-7.442;-10.344;0.000
457.789;11.206;5.137;0.000
457.951;1.946;-5.969;0.000
458.113;11.712;4.182;0.000
458.276;-1.778;4.060;0.000
458.438;0.119;4.968;0.000
458.600;-10.721;-3.800;0.000
458.763;12.225;2.548;0.000
458.925;-5.353;-15.046;0.000
459.087;-5.002;-4.226;0.000
459.249;-1.443;-5.686;0.000
459.412;6.752;7.349;0.000
459.574;8.578;-6.955;0.000
459.736;1.470;5.862;0.000
459.898;-2.950;5.930;0.000
460.061;6.118;6.413;0.000
460.223;-5.496;-6.241;0.000
460.385;-1.284;4.162;0.000
460.547;-2.844;-2.201;0.000
460.709;9.381;5.548;0.000
460.872;-3.017;-15.698;0.000
461.034;9.627;1.723;0.000
461.196;-4.564;-8.521;0.000
461.358;-1.651;-4.963;0.000
461.520;1.328;-9.139;0.000
461.682;4.228;3.397;0.000
461.845;1.839;0.751;0.000
462.007;-2.548;4.407;0.000
462.169;-5.093;2.980;0.000
462.331;3.208;9.040;0.000
462.493;-5.669;14.618;0.000
462.655;5.873;-2.123;0.000
462.817;-6.530;6.424;0.000
462.979;11.593;12.308;0.000
463.141;-6.302;3.510;0.000
463.303;4.049;4.619;0.000
463.466;-4.106;0.283;0.000
463.628;6.887;7.428;0.000
463.790;8.138;-3.919;0.000
463.952;6.838;1.985;0.000
464.114;-11.652;-0.577;0.000
464.276;12.153;-8.745;0.000
464.438;-0.216;4.747;0.000
464.600;-6.039;1.073;0.000
464.762;1.046;-0.255;0.000
464.924;19.523;-2.548;0.000
465.086;1.328;-2.597;0.000
465.248;0.522;-2.824;0.000
465.410;-3.126;4.580;0.000
465.572;12.135;1.136;0.000
465.734;-1.616;7.740;0.000
465.896;-1.319;-5.668;0.000
466.058;-4.898;2.853;0.000
466.220;1.716;8.884;0.000
466.382;6.805;1.244;0.000
466.544;5.944;8.683;0.000
466.706;-5.774;-4.969;0.000
466.868;1.752;-5.345;0.000
467.029;-2.389;-6.397;0.000
467.191;1.173;-4.768;0.000
467.353;-8.005;-13.702;0.000
467.515;4.680;5.912;0.000
467.677;-9.125;10.810;0.000
467.839;0.383;-0.222;0.000
468.001;-8.335;-1.964;0.000
468.163;8.889;-3.782;0.000
468.325;-13.687;-8.404;0.000
468.486;4.768;-4.023;0.000
468.648;-2.125;-2.567;0.000
468.810;-0.267;0.428;0.000
468.972;-4.707;-8.608;0.000
469.134;7.204;1.390;0.000
469.296;-7.633;0.804;0.000
469.457;12.137;5.803;0.000
469.619;-8.636;-0.447;0.000
469.781;-1.708;5.979;0.000
469.943;-8.109;-6.136;0.000
470.105;3.417;0.670;0.000
470.266;-1.619;-10.348;0.000
470.428;-0.059;-2.919;0.000
470.590;-2.914;-8.595;0.000
470.752;8.226;12.141;0.000
470.913;4.469;-3.024;0.000
471.075;5.261;-0.607;0.000
471.237;-4.144;-1.660;0.000
471.399;-2.864;-0.495;0.000
471.560;-7.985;-10.569;0.000
471.722;2.031;1.126;0.000
471.884;-1.458;-4.983;0.000
472.045;8.349;5.598;0.000
472.207;-10.932;-8.802;0.000
472.369;-3.687;3.753;0.000
472.530;-13.634;-3.754;0.000
472.692;6.364;4.994;0.000
472.854;3.871;-2.024;0.000
473.015;3.559;3.772;0.000
473.177;5.683;-9.305;0.000
473.339;3.311;0.793;0.000
473.500;5.559;-1.271;0.000
473.662;-2.178;6.959;0.000
473.824;9.012;0.753;0.000
473.985;3.050;-4.130;0.000
474.147;-4.038;-2.745;0.000
474.308;1.577;2.776;0.000
474.470;-9.847;1.262;0.000
474.632;2.016;-5.994;0.000
474.793;-3.582;5.173;0.000
474.955;0.890;0.919;0.000
475.116;-9.265;-2.878;0.000
475.278;0.787;-0.337;0.000
475.439;-7.213;-0.655;0.000
475.601;3.681;9.810;0.000
475.763;-0.597;1.458;0.000
475.924;5.363;-0.297;0.000
476.086;-1.439;-0.132;0.000
476.247;7.912;4.410;0.000
476.409;-7.758;4.775;0.000
476.570;4.189;-1.656;0.000
476.732;2.802;3.833;0.000
476.893;16.225;-2.089;0.000
477.055;-6.651;3.800;0.000
477.216;12.856;6.641;0.000
477.377;3.157;5.947;0.000
477.539;3.505;1.352;0.000
477.700;7.454;0.084;0.000
477.862;3.172;2.661;0.000
478.023;-4.248;-1.642;0.000
478.185;11.400;8.155;0.000
478.346;-10.723;-12.742;0.000
478.508;5.837;4.311;0.000
478.669;-7.476;-11.280;0.000
478.830;1.822;-0.080;0.000
478.992;4.889;-7.158;0.000
479.153;8.576;10.881;0.000
479.314;-0.144;0.446;0.000
479.476;6.384;12.358;0.000
479.637;5.942;-5.141;0.000
479.799;1.821;2.496;0.000
479.960;-12.127;-14.782;0.000
480.121;6.239;1.698;0.000
480.283;-2.389;-1.428;0.000
480.444;-0.424;-0.813;0.000
480.605;0.260;4.299;0.000
480.767;2.942;-0.319;0.000
480.928;-6.179;0.825;0.000
481.089;11.890;7.415;0.000
481.250;-1.178;-2.171;0.000
481.412;10.978;-2.985;0.000
481.573;-3.671;-5.406;0.000
481.734;10.874;6.334;0.000
481.896;-11.529;-7.102;0.000
482.057;10.280;5.843;0.000
482.218;6.120;-0.621;0.000
482.379;6.205;4.230;0.000
482.541;6.855;-8.019;0.000
482.702;10.664;7.178;0.000
482.863;-1.249;-3.301;0.000
483.024;8.699;4.597;0.000
483.185;7.805;7.802;0.000
483.347;11.556;2.327;0.000
483.508;-0.528;1.725;0.000
483.669;5.786;5.618;0.000
483.830;1.908;10.769;0.000
483.991;11.294;4.922;0.000
484.152;7.223;2.125;0.000
484.314;17.558;15.336;0.000
484.475;23.662;19.402;0.000
484.636;17.047;20.958;0.000
484.797;22.139;20.922;0.000
484.958;35.559;30.974;0.000
485.119;33.365;41.424;0.000
485.280;60.697;58.969;0.000
485.441;125.225;121.455;0.000
485.603;314.279;321.766;0.000
485.764;965.928;963.210;0.000
485.925;3542.979;3559.646;0.000
486.086;10695.541;10764.484;0.000
486.247;10125.471;10110.374;0.000
486.408;3195.926;3200.170;0.000
486.569;863.717;860.902;0.000
486.730;250.874;236.251;0.000
486.891;110.820;112.742;0.000
487.052;73.103;73.918;0.000
487.213;56.240;45.519;0.000
487.374;41.035;39.412;0.000
487.535;45.945;35.721;0.000
487.696;10.472;24.559;0.000
487.857;28.085;22.504;0.000
488.018;25.083;24.515;0.000
488.179;28.926;25.566;0.000
488.340;5.999;9.741;0.000
488.501;20.328;16.404;0.000
488.662;7.490;12.468;0.000
488.823;17.383;24.732;0.000
488.984;1.752;5.034;0.000
489.145;14.014;5.438;0.000
489.306;6.154;3.888;0.000
489.467;15.561;11.189;0.000
489.628;-4.794;4.371;0.000
489.789;12.574;7.940;0.000
489.949;12.331;11.650;0.000
490.110;12.332;3.222;0.000
490.271;-1.879;-0.626;0.000
490.432;10.275;14.939;0.000
490.593;-7.125;-0.841;0.000
490.754;12.122;6.108;0.000
490.915;0.328;6.614;0.000
491.076;16.821;10.540;0.000
491.236;2.768;11.460;0.000
491.397;8.434;11.880;0.000
491.558;5.296;-2.543;0.000
491.719;9.347;-1.546;0.000
491.880;2.210;-3.117;0.000
492.041;4.593;16.677;0.000
492.201;2.821;-5.047;0.000
492.362;9.715;10.165;0.000
492.523;-3.616;4.001;0.000
492.684;-2.022;3.217;0.000
492.844;2.752;-3.352;0.000
493.005;2.139;8.855;0.000
493.166;6.504;2.694;0.000
493.327;17.559;3.469;0.000
493.487;1.069;9.807;0.000
493.648;20.647;1.718;0.000
493.809;-4.160;-3.389;0.000
493.970;10.417;1.919;0.000
494.130;4.945;4.247;0.000
494.291;7.175;9.556;0.000
494.452;3.188;1.734;0.000
494.612;9.052;3.341;0.000
494.773;-2.914;3.982;0.000
494.934;8.263;14.412;0.000
495.094;-0.283;-2.601;0.000
495.255;13.574;8.610;0.000
495.416;0.980;2.952;0.000
495.576;3.910;10.931;0.000
495.737;-1.424;-2.610;0.000
495.898;8.714;-0.865;0.000
496.058;2.683;-1.481;0.000
496.219;2.753;-3.585;0.000
496.380;4.137;-3.047;0.000
496.540;6.577;4.277;0.000
496.701;-1.425;2.118;0.000
496.861;0.819;2.977;0.000
497.022;-10.810;-2.947;0.000
497.183;2.331;9.282;0.000
497.343;2.226;7.141;0.000
497.504;6.943;19.575;0.000
497.664;-0.109;-10.393;0.000
497.825;7.663;2.701;0.000
497.985;-6.195;-6.343;0.000
498.146;13.590;6.098;0.000
498.306;-7.123;-7.573;0.000
498.467;5.260;1.609;0.000
498.627;-3.740;0.263;0.000
498.788;2.926;3.265;0.000
498.948;-12.950;3.319;0.000
499.109;11.505;-7.434;0.000
499.269;-1.267;7.317;0.000
499.430;-6.565;11.842;0.000
499.590;-7.179;-3.839;0.000
499.751;5.419;-1.678;0.000
499.911;-3.125;-1.769;0.000
500.072;6.892;-0.616;0.000
500.232;-5.949;-2.310;0.000
500.392;13.296;16.847;0.000
500.553;-6.635;-7.084;0.000
500.713;2.435;7.886;0.000
500.874;-0.547;-5.836;0.000
501.034;13.279;3.784;0.000
501.194;-9.652;-1.047;0.000
501.355;4.820;9.464;0.000
501.515;-2.388;-9.097;0.000
501.676;1.927;3.365;0.000
501.836;-7.689;-1.294;0.000
501.996;5.507;0.876;0.000
502.157;-7.566;3.632;0.000
502.317;-8.041;16.716;0.000
502.477;5.418;-3.050;0.000
502.638;9.961;10.036;0.000
502.798;-5.616;0.934;0.000
502.958;5.066;3.813;0.000
503.119;-4.877;-2.964;0.000
503.279;-0.844;2.971;0.000
503.439;3.489;-4.962;0.000
503.599;8.855;0.924;0.000
503.760;-5.215;-0.919;0.000
503.920;-1.773;8.793;0.000
504.080;3.471;-2.944;0.000
504.240;-8.583;-5.258;0.000
504.401;4.489;-3.861;0.000
504.561;5.716;-2.412;0.000
504.721;-0.881;-8.473;0.000
504.881;0.891;1.254;0.000
505.042;-1.792;-3.498;0.000
505.202;4.644;-8.129;0.000
505.362;-6.142;7.194;0.000
505.522;11.208;2.096;0.000
505.682;-0.355;8.763;0.000
505.843;3.243;2.122;0.000
506.003;4.873;-4.969;0.000
506.163;3.014;-3.952;0.000
506.323;-8.267;0.324;0.000
506.483;7.209;4.515;0.000
506.643;-2.267;-16.634;0.000
506.803;11.381;8.072;0.000
506.964;-10.053;-15.929;0.000
507.124;12.978;9.362;0.000
507.284;-16.143;-4.124;0.000
507.444;6.365;5.838;0.000
507.604;-4.985;-1.446;0.000
507.764;5.384;-7.522;0.000
507.924;-6.072;-9.053;0.000
508.084;3.661;-0.368;0.000
508.244;-3.406;-5.866;0.000
508.404;1.608;-0.323;0.000
508.564;-5.528;-0.358;0.000
508.724;4.244;5.415;0.000
508.884;7.397;-0.457;0.000
509.045;-0.914;3.495;0.000
509.205;-5.756;-4.853;0.000
509.365;4.732;-0.169;0.000
509.525;-3.688;-7.058;0.000
509.685;-6.581;7.510;0.000
509.845;2.715;-9.611;0.000
510.005;6.593;-6.229;0.000
510.165;-3.162;5.826;0.000
510.324;11.454;8.022;0.000
510.484;-7.705;-11.903;0.000
510.644;0.485;5.353;0.000
510.804;-7.547;-4.798;0.000
510.964;12.541;0.964;0.000
511.124;-11.739;-5.048;0.000
511.284;6.100;11.979;0.000
511.444;-7.510;-13.243;0.000
511.604;2.277;-9.593;0.000
511.764;-11.687;-4.227;0.000
511.924;2.893;4.304;0.000
512.084;-2.408;-4.084;0.000
512.244;3.629;11.244;0.000
512.403;2.332;-5.055;0.000
512.563;6.662;-0.353;0.000
512.723;-7.669;1.876;0.000
512.883;5.560;2.824;0.000
513.043;-0.302;-4.272;0.000
513.203;9.540;-9.053;0.000
513.362;-9.830;2.341;0.000
513.522;1.204;2.908;0.000
513.682;-2.143;-8.749;0.000
513.842;-4.268;8.328;0.000
514.002;-11.404;-4.801;0.000
514.161;10.085;-3.635;0.000
514.321;-9.091;-9.069;0.000
514.481;7.068;0.715;0.000
514.641;-0.708;7.539;0.000
514.801;-2.865;2.710;0.000
514.960;-2.035;-1.093;0.000
515.120;7.995;2.984;0.000
515.280;-9.706;-7.236;0.000
515.440;13.122;0.562;0.000
515.599;-7.687;-0.770;0.000
515.759;-4.285;-1.290;0.000
515.919;-3.424;-0.484;0.000
516.078;7.330;8.712;0.000
516.238;-9.107;4.085;0.000
516.398;3.520;4.266;0.000
516.557;3.541;0.246;0.000
516.717;5.821;4.310;0.000
516.877;-8.634;-22.876;0.000
517.036;16.153;4.869;0.000
517.196;-5.004;-2.713;0.000
517.356;6.314;7.010;0.000
517.515;-3.758;-14.589;0.000
517.675;2.873;2.451;0.000
517.835;-2.003;-16.927;0.000
517.994;3.224;3.345;0.000
518.154;-6.848;-3.261;0.000
518.313;5.750;3.796;0.000
518.473;-2.214;3.066;0.000
518.633;13.521;10.798;0.000
518.792;-7.179;-5.538;0.000
518.952;2.752;3.285;0.000
519.111;-4.902;-15.920;0.000
519.271;-1.021;9.905;0.000
519.430;-5.091;-3.939;0.000
519.590;11.697;8.439;0.000
519.749;-7.020;1.656;0.000
519.909;-4.621;1.726;0.000
520.068;-8.863;0.875;0.000
520.228;4.207;2.138;0.000
520.387;-7.407;-2.441;0.000
520.547;0.803;0.489;0.000
520.706;0.628;-6.124;0.000
520.866;4.751;2.630;0.000
521.025;7.996;-0.475;0.000
521.185;10.944;8.192;0.000
521.344;-8.828;0.070;0.000
521.504;3.488;-0.106;0.000
521.663;-7.916;-7.755;0.000
521.823;4.856;7.193;0.000
521.982;-9.319;2.913;0.000
522.141;-1.127;5.071;0.000
522.301;-8.811;-5.929;0.000
522.460;-2.565;3.790;0.000
522.620;-13.741;0.457;0.000
522.779;1.891;2.037;0.000
522.938;-1.863;7.037;0.000
523.098;7.066;11.230;0.000
523.257;-16.898;-3.647;0.000
523.416;8.593;7.827;0.000
523.576;3.347;7.301;0.000
523.735;8.681;3.564;0.000
523.895;3.049;-8.821;0.000
524.054;-0.179;4.144;0.000
524.213;-4.793;-12.119;0.000
524.372;7.260;14.934;0.000
524.532;-5.986;-2.996;0.000
524.691;1.277;-0.136;0.000
524.850;-3.390;-1.188;0.000
525.010;0.838;4.864;0.000
525.169;1.365;-5.065;0.000
525.328;11.242;14.777;0.000
525.487;-2.547;-9.784;0.000
525.647;-1.653;1.427;0.000
525.806;7.330;-4.170;0.000
525.965;3.014;6.076;0.000
526.124;1.716;-3.239;0.000
526.284;-6.828;4.252;0.000
526.443;-1.249;0.340;0.000
526.602;9.453;5.095;0.000
526.761;-5.793;-4.063;0.000
526.920;7.523;-4.080;0.000
527.080;-6.933;-4.729;0.000
527.239;12.681;-0.746;0.000
527.398;-2.302;-3.202;0.000
527.557;-0.846;7.517;0.000
527.716;3.663;-12.693;0.000
527.875;-0.091;4.149;0.000
528.034;-0.776;-3.096;0.000
528.194;3.733;2.097;0.000
528.353;-6.495;-6.429;0.000
528.512;3.891;-0.446;0.000
528.671;0.558;-9.376;0.000
528.830;6.751;0.712;0.000
528.989;-3.688;-2.779;0.000
529.148;8.189;5.449;0.000
529.307;-8.249;0.046;0.000
529.466;6.032;11.204;0.000
529.625;0.856;-7.638;0.000
529.784;-0.811;-10.760;0.000
529.944;-5.582;-1.093;0.000
530.103;3.225;-0.391;0.000
530.262;-7.933;-0.935;0.000
530.421;7.979;0.679;0.000
530.580;-2.758;-4.689;0.000
530.739;2.382;-12.250;0.000
530.898;-5.670;-9.601;0.000
531.057;0.733;4.680;0.000
531.216;-3.109;-7.302;0.000
531.375;-3.811;0.558;0.000
531.534;-3.670;3.120;0.000
531.693;3.172;1.611;0.000
531.851;-1.547;-3.125;0.000
532.010;5.242;8.173;0.000
532.169;-2.881;-10.230;0.000
532.328;4.768;8.910;0.000
532.487;-1.109;6.244;0.000
532.646;4.067;8.455;0.000
532.805;-8.881;-9.422;0.000
532.964;1.593;8.420;0.000
533.123;-0.512;-0.755;0.000
533.282;11.067;3.982;0.000
533.441;-0.723;-6.737;0.000
533.599;5.154;-1.018;0.000
533.758;7.523;0.018;0.000
533.917;6.523;7.404;0.000
534.076;0.453;-2.736;0.000
534.235;4.961;3.229;0.000
534.394;-11.495;-5.876;0.000
534.553;11.611;-0.507;0.000
534.711;1.505;-6.191;0.000
534.870;11.628;3.405;0.000
535.029;1.119;0.528;0.000
535.188;9.558;1.634;0.000
535.347;-1.828;-3.699;0.000
535.505;5.242;-2.717;0.000
535.664;-8.705;1.863;0.000
535.823;5.242;11.144;0.000
535.982;-9.740;6.302;0.000
536.140;4.891;0.811;0.000
536.299;-3.951;0.214;0.000
536.458;-5.214;-2.224;0.000
536.617;-0.144;0.741;0.000
536.775;4.979;8.022;0.000
536.934;-5.284;-1.381;0.000
537.093;12.944;2.286;0.000
537.251;1.102;-5.381;0.000
537.410;-3.723;-0.012;0.000
537.569;-1.249;2.023;0.000
537.727;2.014;-4.169;0.000
537.886;-4.635;-9.853;0.000
538.045;1.593;11.059;0.000
538.203;-11.758;-1.677;0.000
538.362;6.470;-0.168;0.000
538.521;-7.600;0.919;0.000
538.679;2.418;2.341;0.000
538.838;-9.442;2.148;0.000
538.996;8.839;7.025;0.000
539.155;-13.302;1.377;0.000
539.314;0.488;1.219;0.000
539.472;0.962;-4.535;0.000
539.631;3.190;-2.044;0.000
539.789;-3.600;-15.254;0.000
539.948;5.804;5.571;0.000
540.107;6.523;-8.745;0.000
540.265;10.628;0.641;0.000
540.424;-8.863;-6.815;0.000
540.582;-1.073;5.712;0.000
540.741;-1.372;-0.919;0.000
540.899;3.155;-8.323;0.000
541.058;-3.161;-4.971;0.000
541.216;1.628;0.292;0.000
541.375;-3.916;-3.392;0.000
541.533;2.084;0.749;0.000
541.692;-8.600;-0.918;0.000
541.850;0.839;7.854;0.000
542.009;3.488;0.872;0.000
542.167;3.734;8.574;0.000
542.326;-17.231;-5.478;0.000
542.484;7.365;5.715;0.000
542.642;-2.512;1.171;0.000
542.801;7.944;6.049;0.000
542.959;-5.126;4.084;0.000
543.118;1.944;-4.267;0.000
543.276;3.821;1.488;0.000
543.434;3.383;4.278;0.000
543.593;-2.863;-1.617;0.000
543.751;5.084;-3.617;0.000
543.910;-10.091;-5.862;0.000
544.068;7.716;-3.055;0.000
544.226;5.137;-5.844;0.000
544.385;13.927;2.700;0.000
544.543;9.681;6.753;0.000
544.701;-0.775;0.964;0.000
544.860;-6.214;1.175;0.000
545.018;7.506;-2.141;0.000
545.176;-9.021;-10.755;0.000
545.335;13.365;8.824;0.000
545.493;-4.723;-8.649;0.000
545.651;8.874;4.193;0.000
545.809;-8.196;2.808;0.000
545.968;5.470;-2.841;0.000
546.126;9.383;2.317;0.000
546.284;1.962;3.984;0.000
546.442;-3.880;1.984;0.000
546.601;9.663;0.914;0.000
546.759;-8.986;-9.121;0.000
546.917;-4.003;4.441;0.000
547.075;2.541;6.722;0.000
547.234;-3.986;5.213;0.000
547.392;-3.424;-3.752;0.000
547.550;-1.021;2.845;0.000
547.708;-0.354;2.723;0.000
547.866;2.664;8.775;0.000
548.025;-8.126;-9.066;0.000
548.183;10.593;-1.189;0.000
548.341;-1.705;-3.206;0.000
548.499;-7.003;3.847;0.000
548.657;-8.477;-1.715;0.000
548.815;3.102;5.900;0.000
548.973;-0.284;-6.118;0.000
549.131;5.874;5.619;0.000
549.290;-10.880;-14.573;0.000
549.448;-6.810;-8.573;0.000
549.606;-8.179;-17.485;0.000
549.764;-0.950;0.270;0.000
549.922;-3.512;-2.713;0.000
550.080;-1.459;-5.116;0.000
550.238;-1.424;-4.291;0.000
550.396;13.295;0.463;0.000
550.554;-11.705;-5.168;0.000
550.712;-1.126;-4.712;0.000
550.870;-4.249;-16.992;0.000
551.028;-1.161;-3.413;0.000
551.186;2.909;-9.079;0.000
551.344;13.295;7.798;0.000
551.502;2.699;-0.956;0.000
551.660;6.681;3.255;0.000
551.818;-1.161;1.992;0.000
551.976;-5.003;9.097;0.000
552.134;-1.336;-3.429;0.000
552.292;4.857;4.975;0.000
552.450;-10.143;-7.674;0.000
552.608;9.944;3.660;0.000
552.766;1.330;-1.340;0.000
552.924;7.207;-2.270;0.000
553.082;-5.477;-3.480;0.000
553.240;5.839;-1.041;0.000
553.398;-5.564;1.170;0.000
553.556;4.348;3.258;0.000
553.713;-3.231;0.749;0.000
553.871;-0.091;8.486;0.000
554.029;-8.968;6.872;0.000
554.187;4.313;3.908;0.000
554.345;-1.845;-6.566;0.000
554.503;4.418;3.943;0.000
554.661;-5.214;-0.600;0.000
554.818;-2.792;-1.793;0.000
554.976;4.085;7.312;0.000
555.134;-1.968;-9.021;0.000
555.292;-10.757;-6.985;0.000
555.450;11.857;2.594;0.000
555.608;-9.898;-10.634;0.000
555.765;-3.336;7.735;0.000
555.923;-6.985;-7.283;0.000
556.081;1.927;2.577;0.000
556.239;-1.828;-5.142;0.000
556.396;9.751;13.420;0.000
556.554;-1.336;-4.352;0.000
556.712;-2.950;1.157;0.000
556.870;-9.319;-9.246;0.000
557.027;-4.828;6.649;0.000
557.185;-10.705;-6.228;0.000
557.343;1.137;-4.245;0.000
557.500;-11.231;-2.368;0.000
557.658;5.488;-4.298;0.000
557.816;-1.635;2.545;0.000
557.974;4.102;3.896;0.000
558.131;-7.196;-8.560;0.000
558.289;-3.494;-4.893;0.000
558.447;-7.406;-2.753;0.000
558.604;6.208;-4.472;0.000
558.762;-6.827;-6.226;0.000
558.919;13.892;-5.050;0.000
559.077;-3.599;-3.804;0.000
559.235;-0.740;5.792;0.000
559.392;-13.319;1.793;0.000
559.550;6.506;-0.979;0.000
559.708;-15.284;-7.838;0.000
559.865;3.383;2.057;0.000
560.023;2.471;1.232;0.000
560.180;1.594;-4.697;0.000
560.338;-4.354;4.408;0.000
560.495;5.751;6.531;0.000
560.653;-9.775;-2.802;0.000
560.810;1.102;-4.486;0.000
