Name;Sweep (T1);;;
Date;2021-05-03;;;
Time;13:17:56;;;
Instrument;FPC1500 - 102327/003;;;
Firmware Version;V1.50;;;
Country of Origin;Czech Republic;;;
Instrument Mode;Spectrum Analyzer;;;
Meas Mode;Spectrum;;;
Uplink;- - -;;;
Downlink;- - -;;;
Channel;- - -;;;
507618367,174281;-1,2724084854126;;;
510156434,010152;-1,27349984645844;;;
512694500,846024;-1,25565540790558;;;
515232567,681895;-1,23781108856201;;;
517770634,517767;-1,21996676921844;;;
520308701,353638;-1,20212233066559;;;
522846768,189509;-1,18427801132202;;;
525384835,025381;-1,16950953006744;;;
527922901,861252;-1,17217111587524;;;
530460968,697124;-1,17483270168304;;;
532999035,532995;-1,17749428749084;;;
535537102,368866;-1,18015587329865;;;
538075169,204738;-1,18281745910645;;;
540613236,040609;-1,18644368648529;;;
543151302,876481;-1,19312489032745;;;
545689369,712352;-1,19980609416962;;;
548227436,548223;-1,20648729801178;;;
550765503,384095;-1,21316850185394;;;
553303570,219966;-1,21984970569611;;;
555841637,055838;-1,22583329677582;;;
558379703,891709;-1,23040020465851;;;
560917770,72758;-1,23496723175049;;;
563455837,563452;-1,23953413963318;;;
565993904,399323;-1,24410116672516;;;
568531971,235195;-1,24866819381714;;;
571070038,071066;-1,25452053546906;;;
573608104,906937;-1,26214778423309;;;
576146171,742809;-1,26977503299713;;;
578684238,57868;-1,27740240097046;;;
581222305,414552;-1,2850296497345;;;
583760372,250423;-1,29265701770782;;;
586298439,086294;-1,30807268619537;;;
588836505,922166;-1,3309713602066;;;
591374572,758037;-1,35387003421783;;;
593912639,593909;-1,37676870822906;;;
596450706,42978;-1,3996673822403;;;
598988773,265651;-1,42256605625153;;;
601526840,101523;-1,43296277523041;;;
604064906,937394;-1,43502485752106;;;
606602973,773266;-1,43708693981171;;;
609141040,609137;-1,43914902210236;;;
611679107,445009;-1,44121110439301;;;
614217174,28088;-1,44327330589294;;;
616755241,116751;-1,43931937217712;;;
619293307,952623;-1,43266272544861;;;
621831374,788494;-1,42600607872009;;;
624369441,624365;-1,41934931278229;;;
626907508,460237;-1,41269266605377;;;
629445575,296108;-1,40603601932526;;;
631983642,13198;-1,40265154838562;;;
634521708,967851;-1,40019011497498;;;
637059775,803723;-1,39772856235504;;;
639597842,639594;-1,3952671289444;;;
642135909,475465;-1,39280569553375;;;
644673976,311337;-1,39034414291382;;;
647212043,147208;-1,39652168750763;;;
649750109,98308;-1,4039900302887;;;
652288176,818951;-1,41145837306976;;;
654826243,654822;-1,41892671585083;;;
657364310,490694;-1,4263950586319;;;
659902377,326565;-1,43386340141296;;;
662440444,162437;-1,44670760631561;;;
664978510,998308;-1,45977592468262;;;
667516577,834179;-1,47284412384033;;;
670054644,670051;-1,48591232299805;;;
672592711,505922;-1,49898064136505;;;
675130778,341794;-1,51187515258789;;;
677668845,177665;-1,52147006988525;;;
680206912,013536;-1,53106486797333;;;
682744978,849408;-1,5406596660614;;;
685283045,685279;-1,55025458335876;;;
687821112,521151;-1,55984938144684;;;
690359179,357022;-1,56291103363037;;;
692897246,192893;-1,52584040164948;;;
695435313,028765;-1,48876976966858;;;
697973379,864636;-1,45169901847839;;;
700511446,700508;-1,4146283864975;;;
703049513,536379;-1,3775577545166;;;
705587580,37225;-1,3503851890564;;;
708125647,208122;-1,35634958744049;;;
710663714,043993;-1,36231398582458;;;
713201780,879865;-1,36827838420868;;;
715739847,715736;-1,37424278259277;;;
718277914,551607;-1,38020718097687;;;
720815981,387479;-1,39047396183014;;;
723354048,22335;-1,40988314151764;;;
725892115,059222;-1,42929220199585;;;
728430181,895093;-1,44870138168335;;;
730968248,730965;-1,46811044216156;;;
733506315,566836;-1,48751962184906;;;
736044382,402707;-1,50298893451691;;;
738582449,238579;-1,51278865337372;;;
741120516,07445;-1,52258849143982;;;
743658582,910321;-1,53238821029663;;;
746196649,746193;-1,54218792915344;;;
748734716,582064;-1,55198776721954;;;
751272783,417936;-1,55620718002319;;;
753810850,253807;-1,55484640598297;;;
756348917,089679;-1,55348563194275;;;
758886983,92555;-1,55212485790253;;;
761425050,761421;-1,55076396465302;;;
763963117,597293;-1,54940319061279;;;
766501184,433164;-1,54319822788239;;;
769039251,269036;-1,53362691402435;;;
771577318,104907;-1,52405571937561;;;
774115384,940778;-1,51448440551758;;;
776653451,77665;-1,50491309165955;;;
779191518,612521;-1,4953418970108;;;
781729585,448393;-1,48209178447723;;;
784267652,284264;-1,46711051464081;;;
786805719,120135;-1,45212936401367;;;
789343785,956007;-1,43714809417725;;;
791881852,791878;-1,42216682434082;;;
794419919,62775;-1,40718555450439;;;
796957986,463621;-1,40540313720703;;;
799496053,299492;-1,40756320953369;;;
802034120,135364;-1,40972328186035;;;
804572186,971235;-1,41188335418701;;;
807110253,807107;-1,41404330730438;;;
809648320,642978;-1,41620337963104;;;
812186387,478849;-1,42560923099518;;;
814724454,314721;-1,43619441986084;;;
817262521,150592;-1,44677972793579;;;
819800587,986464;-1,45736503601074;;;
822338654,822335;-1,46795034408569;;;
824876721,658206;-1,47853565216064;;;
827414788,494078;-1,48118507862091;;;
829952855,329949;-1,48341679573059;;;
832490922,165821;-1,48564839363098;;;
835028989,001692;-1,48788011074066;;;
837567055,837564;-1,49011182785034;;;
840105122,673435;-1,49272871017456;;;
842643189,509306;-1,50459122657776;;;
845181256,345178;-1,51645374298096;;;
847719323,181049;-1,52831625938416;;;
850257390,016921;-1,54017877578735;;;
852795456,852792;-1,55204129219055;;;
855333523,688663;-1,55725967884064;;;
857871590,524535;-1,51801311969757;;;
860409657,360406;-1,47876667976379;;;
862947724,196278;-1,43952012062073;;;
865485791,032149;-1,40027356147766;;;
868023857,86802;-1,36102700233459;;;
870561924,703892;-1,33219695091248;;;
873099991,539763;-1,34029793739319;;;
875638058,375635;-1,34839880466461;;;
878176125,211506;-1,35649967193604;;;
880714192,047377;-1,36460065841675;;;
883252258,883249;-1,37270152568817;;;
885790325,71912;-1,37984275817871;;;
888328392,554992;-1,38484799861908;;;
890866459,390863;-1,38985323905945;;;
893404526,226734;-1,39485847949982;;;
895942593,062606;-1,39986383914948;;;
898480659,898477;-1,40486907958984;;;
901018726,734349;-1,40906977653503;;;
903556793,57022;-1,41206383705139;;;
906094860,406091;-1,41505777835846;;;
908632927,241963;-1,41805171966553;;;
911170994,077834;-1,42104578018188;;;
913709060,913706;-1,42403972148895;;;
916247127,749577;-1,42693698406219;;;
918785194,585448;-1,42973339557648;;;
921323261,42132;-1,43252992630005;;;
923861328,257191;-1,43532633781433;;;
926399395,093063;-1,4381228685379;;;
928937461,928934;-1,44091928005219;;;
931475528,764805;-1,44405722618103;;;
934013595,600677;-1,4474424123764;;;
936551662,436548;-1,45082747936249;;;
939089729,27242;-1,45421266555786;;;
941627796,108291;-1,45759773254395;;;
944165862,944162;-1,46098291873932;;;
946703929,780034;-1,46211814880371;;;
949241996,615905;-1,46214532852173;;;
951780063,451777;-1,46217238903046;;;
954318130,287648;-1,46219956874847;;;
956856197,12352;-1,4622266292572;;;
959394263,959391;-1,46225368976593;;;
961932330,795262;-1,47512519359589;;;
964470397,631134;-1,4920529127121;;;
967008464,467005;-1,50898051261902;;;
969546531,302876;-1,52590811252594;;;
972084598,138748;-1,54283583164215;;;
974622664,974619;-1,55976343154907;;;
977160731,810491;-1,56586444377899;;;
979698798,646362;-1,57005476951599;;;
982236865,482234;-1,57424509525299;;;
984774932,318105;-1,57843542098999;;;
987312999,153976;-1,58262586593628;;;
989851065,989848;-1,58681619167328;;;
992389132,825719;-1,57451021671295;;;
994927199,661591;-1,56115138530731;;;
997465266,497462;-1,54779255390167;;;
1000003333,33333;-1,53443372249603;;;
1002541400,1692;-1,5210747718811;;;
1005079467,00508;-1,50855886936188;;;
1007617533,84095;-1,52329814434052;;;
1010155600,67682;-1,53803730010986;;;
1012693667,51269;-1,55277645587921;;;
1015231734,34856;-1,56751561164856;;;
1017769801,18443;-1,5822548866272;;;
1020307868,0203;-1,59485840797424;;;
1022845934,85618;-1,59180080890656;;;
1025384001,69205;-1,58874332904816;;;
1027922068,52792;-1,58568572998047;;;
1030460135,36379;-1,58262813091278;;;
1032998202,19966;-1,57957053184509;;;
1035536269,03553;-1,57587742805481;;;
1038074335,8714;-1,56979334354401;;;
1040612402,70728;-1,56370913982391;;;
1043150469,54315;-1,55762493610382;;;
1045688536,37902;-1,55154085159302;;;
1048226603,21489;-1,54545664787292;;;
1050764670,05076;-1,53742742538452;;;
1053302736,88663;-1,52485954761505;;;
1055840803,7225;-1,51229178905487;;;
1058378870,55838;-1,4997239112854;;;
1060916937,39425;-1,48715603351593;;;
1063455004,23012;-1,47458815574646;;;
1065993071,06599;-1,46314823627472;;;
1068531137,90186;-1,45347261428833;;;
1071069204,73773;-1,44379687309265;;;
1073607271,5736;-1,43412125110626;;;
1076145338,40948;-1,42444562911987;;;
1078683405,24535;-1,41476988792419;;;
1081221472,08122;-1,41605389118195;;;
1083759538,91709;-1,42921090126038;;;
1086297605,75296;-1,44236791133881;;;
1088835672,58883;-1,45552492141724;;;
1091373739,4247;-1,46868193149567;;;
1093911806,26058;-1,48183882236481;;;
1096449873,09645;-1,49567842483521;;;
1098987939,93232;-1,51003289222717;;;
1101526006,76819;-1,52438747882843;;;
1104064073,60406;-1,5387419462204;;;
1106602140,43993;-1,55309641361237;;;
1109140207,2758;-1,56745088100433;;;
1111678274,11168;-1,57525813579559;;;
1114216340,94755;-1,5796924829483;;;
1116754407,78342;-1,58412683010101;;;
1119292474,61929;-1,58856117725372;;;
1121830541,45516;-1,59299552440643;;;
1124368608,29103;-1,59742975234985;;;
1126906675,1269;-1,59221458435059;;;
1129444741,96277;-1,58378291130066;;;
1131982808,79865;-1,57535123825073;;;
1134520875,63452;-1,56691944599152;;;
1137058942,47039;-1,55848777294159;;;
1139597009,30626;-1,55005609989166;;;
1142135076,14213;-1,55506360530853;;;
1144673142,978;-1,56263113021851;;;
1147211209,81387;-1,57019853591919;;;
1149749276,64975;-1,57776594161987;;;
1152287343,48562;-1,58533334732056;;;
1154825410,32149;-1,59290075302124;;;
1157363477,15736;-1,61374366283417;;;
1159901543,99323;-1,63558566570282;;;
1162439610,8291;-1,65742766857147;;;
1164977677,66497;-1,67926979064941;;;
1167515744,50085;-1,70111179351807;;;
1170053811,33672;-1,72263860702515;;;
1172591878,17259;-1,72872066497803;;;
1175129945,00846;-1,73480272293091;;;
1177668011,84433;-1,74088478088379;;;
1180206078,6802;-1,74696683883667;;;
1182744145,51607;-1,75304889678955;;;
1185282212,35195;-1,75618731975555;;;
1187820279,18782;-1,73550868034363;;;
1190358346,02369;-1,71483016014099;;;
1192896412,85956;-1,69415152072906;;;
1195434479,69543;-1,67347288131714;;;
1197972546,5313;-1,6527943611145;;;
1200510613,36717;-1,63346219062805;;;
1203048680,20305;-1,61951577663422;;;
1205586747,03892;-1,60556936264038;;;
1208124813,87479;-1,59162294864655;;;
1210662880,71066;-1,57767653465271;;;
1213200947,54653;-1,56373023986816;;;
1215739014,3824;-1,55709612369537;;;
1218277081,21827;-1,56836462020874;;;
1220815148,05415;-1,57963311672211;;;
1223353214,89002;-1,59090173244476;;;
1225891281,72589;-1,60217022895813;;;
1228429348,56176;-1,6134387254715;;;
1230967415,39763;-1,62870061397552;;;
1233505482,2335;-1,65047800540924;;;
1236043549,06937;-1,67225527763367;;;
1238581615,90525;-1,69403266906738;;;
1241119682,74112;-1,71580994129181;;;
1243657749,57699;-1,73758733272552;;;
1246195816,41286;-1,74418210983276;;;
1248733883,24873;-1,73365616798401;;;
1251271950,0846;-1,72313022613525;;;
1253810016,92047;-1,71260440349579;;;
1256348083,75635;-1,70207846164703;;;
1258886150,59222;-1,69155251979828;;;
1261424217,42809;-1,68099665641785;;;
1263962284,26396;-1,67041707038879;;;
1266500351,09983;-1,65983760356903;;;
1269038417,9357;-1,64925813674927;;;
1271576484,77157;-1,6386786699295;;;
1274114551,60745;-1,62809920310974;;;
1276652618,44332;-1,63469016551971;;;
1279190685,27919;-1,65052676200867;;;
1281728752,11506;-1,66636347770691;;;
1284266818,95093;-1,68220007419586;;;
1286804885,7868;-1,69803667068481;;;
1289342952,62267;-1,71387338638306;;;
1291881019,45854;-1,73359847068787;;;
1294419086,29442;-1,75468981266022;;;
1296957153,13029;-1,77578127384186;;;
1299495219,96616;-1,79687261581421;;;
1302033286,80203;-1,81796395778656;;;
1304571353,6379;-1,83905529975891;;;
1307109420,47377;-1,84610068798065;;;
1309647487,30964;-1,85026907920837;;;
1312185554,14552;-1,8544374704361;;;
1314723620,98139;-1,85860586166382;;;
1317261687,81726;-1,86277425289154;;;
1319799754,65313;-1,86694276332855;;;
1322337821,489;-1,85682678222656;;;
1324875888,32487;-1,84546864032745;;;
1327413955,16074;-1,83411061763763;;;
1329952021,99662;-1,82275247573853;;;
1332490088,83249;-1,81139445304871;;;
1335028155,66836;-1,80011451244354;;;
1337566222,50423;-1,79657137393951;;;
1340104289,3401;-1,79302823543549;;;
1342642356,17597;-1,78948509693146;;;
1345180423,01184;-1,78594195842743;;;
1347718489,84772;-1,78239893913269;;;
1350256556,68359;-1,78041338920593;;;
1352794623,51946;-1,79244685173035;;;
1355332690,35533;-1,80448019504547;;;
1357870757,1912;-1,81651365756989;;;
1360408824,02707;-1,82854700088501;;;
1362946890,86294;-1,84058046340942;;;
1365484957,69882;-1,85226345062256;;;
1368023024,53469;-1,86245262622833;;;
1370561091,37056;-1,87264168262482;;;
1373099158,20643;-1,88283085823059;;;
1375637225,0423;-1,89302003383636;;;
1378175291,87817;-1,90320920944214;;;
1380713358,71404;-1,90964615345001;;;
1383251425,54992;-1,9064347743988;;;
1385789492,38579;-1,90322351455688;;;
1388327559,22166;-1,90001213550568;;;
1390865626,05753;-1,89680075645447;;;
1393403692,8934;-1,89358937740326;;;
1395941759,72927;-1,88712990283966;;;
1398479826,56514;-1,87513971328735;;;
1401017893,40102;-1,86314964294434;;;
1403555960,23689;-1,85115945339203;;;
1406094027,07276;-1,83916926383972;;;
1408632093,90863;-1,8271791934967;;;
1411170160,7445;-1,82098090648651;;;
1413708227,58037;-1,82158184051514;;;
1416246294,41624;-1,82218277454376;;;
1418784361,25212;-1,82278370857239;;;
1421322428,08799;-1,82338464260101;;;
1423860494,92386;-1,82398557662964;;;
1426398561,75973;-1,82968306541443;;;
1428936628,5956;-1,83955061435699;;;
1431474695,43147;-1,84941816329956;;;
1434012762,26734;-1,85928571224213;;;
1436550829,10321;-1,86915326118469;;;
1439088895,93909;-1,87902081012726;;;
1441626962,77496;-1,88919961452484;;;
1444165029,61083;-1,89955353736877;;;
1446703096,4467;-1,90990746021271;;;
1449241163,28257;-1,92026138305664;;;
1451779230,11844;-1,93061518669128;;;
1454317296,95431;-1,94096910953522;;;
1456855363,79019;-1,94048023223877;;;
1459393430,62606;-1,93598103523254;;;
1461931497,46193;-1,93148183822632;;;
1464469564,2978;-1,92698264122009;;;
1467007631,13367;-1,92248344421387;;;
1469545697,96954;-1,91798424720764;;;
1472083764,80541;-1,91208481788635;;;
1474621831,64129;-1,90587794780731;;;
1477159898,47716;-1,89967119693756;;;
1479697965,31303;-1,89346444606781;;;
1482236032,1489;-1,88725757598877;;;
1484774098,98477;-1,88105082511902;;;
1487312165,82064;-1,8809198141098;;;
1489850232,65651;-1,88138973712921;;;
1492388299,49239;-1,88185966014862;;;
1494926366,32826;-1,88232946395874;;;
1497464433,16413;-1,88279938697815;;;
1500002500;-1,88326930999756;;;
1502540566,83587;-1,8868100643158;;;
1505078633,67174;-1,89035069942474;;;
1507616700,50761;-1,89389145374298;;;
1510154767,34349;-1,89743208885193;;;
1512692834,17936;-1,90097284317017;;;
1515230901,01523;-1,90440392494202;;;
1517768967,8511;-1,90672743320465;;;
1520307034,68697;-1,90905094146729;;;
1522845101,52284;-1,91137444972992;;;
1525383168,35871;-1,91369795799255;;;
1527921235,19459;-1,91602146625519;;;
1530459302,03046;-1,91222715377808;;;
1532997368,86633;-1,88056254386902;;;
1535535435,7022;-1,84889805316925;;;
1538073502,53807;-1,81723344326019;;;
1540611569,37394;-1,78556895256042;;;
1543149636,20981;-1,75390434265137;;;
1545687703,04569;-1,73048329353333;;;
1548225769,88156;-1,72935056686401;;;
1550763836,71743;-1,72821772098541;;;
1553301903,5533;-1,7270849943161;;;
1555839970,38917;-1,7259521484375;;;
1558378037,22504;-1,72481942176819;;;
1560916104,06091;-1,72443127632141;;;
1563454170,89679;-1,72536718845367;;;
1565992237,73266;-1,72630321979523;;;
1568530304,56853;-1,72723913192749;;;
1571068371,4044;-1,72817504405975;;;
1573606438,24027;-1,72911095619202;;;
1576144505,07614;-1,72943186759949;;;
1578682571,91201;-1,72900092601776;;;
1581220638,74788;-1,72857010364532;;;
1583758705,58376;-1,72813928127289;;;
1586296772,41963;-1,72770845890045;;;
1588834839,2555;-1,72727763652802;;;
1591372906,09137;-1,72237598896027;;;
1593910972,92724;-1,71366620063782;;;
1596449039,76311;-1,70495629310608;;;
1598987106,59898;-1,69624638557434;;;
1601525173,43486;-1,6875364780426;;;
1604063240,27073;-1,67882657051086;;;
1606601307,1066;-1,67720782756805;;;
1609139373,94247;-1,67975389957428;;;
1611677440,77834;-1,68229997158051;;;
1614215507,61421;-1,68484592437744;;;
1616753574,45008;-1,68739199638367;;;
1619291641,28596;-1,68993806838989;;;
1621829708,12183;-1,69309711456299;;;
1624367774,9577;-1,6964944601059;;;
1626905841,79357;-1,69989192485809;;;
1629443908,62944;-1,703289270401;;;
1631981975,46531;-1,7066867351532;;;
1634520042,30118;-1,71008408069611;;;
1637058109,13706;-1,70803785324097;;;
1639596175,97293;-1,70471465587616;;;
1642134242,8088;-1,70139145851135;;;
1644672309,64467;-1,69806826114655;;;
1647210376,48054;-1,69474506378174;;;
1649748443,31641;-1,69142198562622;;;
1652286510,15228;-1,68704676628113;;;
1654824576,98816;-1,68255460262299;;;
1657362643,82403;-1,67806255817413;;;
1659900710,6599;-1,67357039451599;;;
1662438777,49577;-1,66907823085785;;;
1664976844,33164;-1,664586186409;;;
1667514911,16751;-1,67290687561035;;;
1670052978,00338;-1,68135690689087;;;
1672591044,83926;-1,68980705738068;;;
1675129111,67513;-1,69825720787048;;;
1677667178,511;-1,706707239151;;;
1680205245,34687;-1,71659064292908;;;
1682743312,18274;-1,74295687675476;;;
1685281379,01861;-1,76932322978973;;;
1687819445,85448;-1,79568946361542;;;
1690357512,69036;-1,8220556974411;;;
1692895579,52623;-1,84842205047607;;;
1695433646,3621;-1,87025272846222;;;
1697971713,19797;-1,86993896961212;;;
1700509780,03384;-1,86962532997131;;;
1703047846,86971;-1,86931157112122;;;
1705585913,70558;-1,86899793148041;;;
1708123980,54146;-1,86868417263031;;;
1710662047,37733;-1,87542152404785;;;
1713200114,2132;-1,90222704410553;;;
