Wave;Sample;Dark;Reference
333.120;148.650;7.241;0.000
333.138;5.700;20.000;0.000
333.155;127.700;15.552;0.000
333.172;-165.000;-14.828;0.000
333.189;91.750;9.483;0.000
333.207;150.100;17.655;0.000
333.224;174.750;19.138;0.000
333.241;147.500;16.828;0.000
333.258;280.400;25.724;0.000
333.276;59.300;8.379;0.000
333.293;-56.650;-5.310;0.000
333.310;26.850;13.000;0.000
333.327;-60.200;-7.517;0.000
333.345;82.900;23.655;0.000
333.362;23.050;-2.000;0.000
333.379;-7.200;-13.448;0.000
333.396;-26.200;-6.586;0.000
333.414;-60.550;-5.828;0.000
333.431;239.450;26.862;0.000
333.448;-86.000;-3.138;0.000
333.465;-20.800;1.552;0.000
333.482;34.600;-4.931;0.000
333.500;160.650;12.517;0.000
333.517;-21.500;-9.759;0.000
333.534;116.000;12.862;0.000
333.551;41.450;11.862;0.000
333.568;49.200;4.172;0.000
333.586;2.600;-0.241;0.000
333.603;56.500;-3.414;0.000
333.620;5.050;8.034;0.000
333.637;2.650;-2.138;0.000
333.654;219.750;22.552;0.000
333.672;189.900;14.897;0.000
333.689;-19.550;1.207;0.000
333.706;-51.050;-2.379;0.000
333.723;-131.850;7.034;0.000
333.740;17.150;-13.690;0.000
333.757;-59.900;7.724;0.000
333.775;30.650;-6.034;0.000
333.792;-14.300;-0.448;0.000
333.809;44.400;17.690;0.000
333.826;1.900;-3.103;0.000
333.843;201.900;32.276;0.000
333.860;44.050;-1.517;0.000
333.878;-18.200;-5.793;0.000
333.895;51.700;0.207;0.000
333.912;35.950;-1.172;0.000
333.929;98.200;-1.690;0.000
333.946;264.550;20.828;0.000
333.963;29.500;14.069;0.000
333.981;127.100;14.586;0.000
333.998;-13.550;4.690;0.000
334.015;144.700;16.724;0.000
334.032;108.450;4.172;0.000
334.049;-4.200;11.897;0.000
334.066;-15.500;-6.517;0.000
334.083;24.450;-3.345;0.000
334.100;6.950;2.000;0.000
334.118;-22.350;-0.069;0.000
334.135;-81.150;-10.034;0.000
334.152;-32.150;-19.276;0.000
334.169;235.750;23.103;0.000
334.186;158.050;16.448;0.000
334.203;54.350;7.414;0.000
334.220;-75.550;-5.345;0.000
334.237;-104.850;-0.793;0.000
334.254;-49.850;-11.862;0.000
334.272;36.300;4.897;0.000
334.289;154.650;2.000;0.000
334.306;181.200;20.724;0.000
334.323;-6.600;8.138;0.000
334.340;-53.250;4.621;0.000
334.357;56.850;-6.828;0.000
334.374;-34.900;-11.034;0.000
334.391;155.150;11.138;0.000
334.408;80.850;-3.931;0.000
334.425;129.000;7.138;0.000
334.442;3.500;5.379;0.000
334.459;69.850;11.034;0.000
334.477;55.750;-1.483;0.000
334.494;-23.200;5.414;0.000
334.511;23.900;4.828;0.000
334.528;-80.350;8.586;0.000
334.545;244.500;30.690;0.000
334.562;-36.750;-3.379;0.000
334.579;63.200;14.138;0.000
334.596;107.350;11.621;0.000
334.613;-93.200;-6.138;0.000
334.630;17.750;-16.586;0.000
334.647;15.950;-7.759;0.000
334.664;78.250;-1.552;0.000
334.681;-107.950;-6.379;0.000
334.698;-11.450;-5.172;0.000
334.715;118.700;22.207;0.000
334.732;-14.100;-3.690;0.000
334.749;53.800;0.966;0.000
334.766;-19.150;-6.931;0.000
334.783;-4.600;-2.414;0.000
334.800;110.850;13.276;0.000
334.817;-110.450;-2.172;0.000
334.834;7.750;1.103;0.000
334.851;47.450;0.897;0.000
334.868;-50.050;-4.655;0.000
334.885;-95.050;-5.586;0.000
334.902;282.650;26.966;0.000
334.919;63.400;16.241;0.000
334.936;145.800;13.724;0.000
334.953;78.250;13.621;0.000
334.970;98.900;3.000;0.000
334.987;-9.050;5.655;0.000
335.004;378.700;31.897;0.000
335.021;145.400;19.724;0.000
335.038;18.000;9.345;0.000
335.055;54.500;-4.138;0.000
335.072;36.650;2.034;0.000
335.089;15.150;19.690;0.000
335.106;76.000;-1.517;0.000
335.123;209.750;9.586;0.000
335.140;31.400;1.690;0.000
335.157;129.900;9.069;0.000
335.174;-124.100;-14.034;0.000
335.191;222.200;22.414;0.000
335.208;152.600;5.931;0.000
335.225;99.900;21.138;0.000
335.242;-174.050;-24.414;0.000
335.259;24.800;4.621;0.000
335.276;97.550;9.103;0.000
335.293;-3.850;-6.690;0.000
335.310;-0.300;-2.414;0.000
335.327;109.700;11.207;0.000
335.344;149.650;16.345;0.000
335.361;-76.850;7.310;0.000
335.378;164.100;11.103;0.000
335.394;47.700;-7.000;0.000
335.411;32.300;2.448;0.000
335.428;47.200;11.414;0.000
335.445;94.500;3.207;0.000
335.462;-121.750;-9.034;0.000
335.479;44.550;-1.172;0.000
335.496;-42.100;-5.759;0.000
335.513;49.700;-4.069;0.000
335.530;1.400;-0.448;0.000
335.547;16.600;2.448;0.000
335.564;20.100;10.655;0.000
335.581;20.150;13.621;0.000
335.597;-36.700;-3.862;0.000
335.614;86.300;8.759;0.000
335.631;160.800;11.724;0.000
335.648;-57.600;-6.172;0.000
335.665;35.300;11.172;0.000
335.682;149.450;11.172;0.000
335.699;199.550;17.966;0.000
335.716;101.150;16.552;0.000
335.733;214.750;24.690;0.000
335.749;21.950;-2.241;0.000
335.766;112.750;9.828;0.000
335.783;123.900;11.552;0.000
335.800;-30.800;-3.138;0.000
335.817;-54.150;10.483;0.000
335.834;-87.350;-17.828;0.000
335.851;194.400;21.897;0.000
335.867;227.100;25.931;0.000
335.884;23.600;6.138;0.000
335.901;78.650;12.862;0.000
335.918;-125.150;-18.897;0.000
335.935;78.800;17.483;0.000
335.952;203.400;28.345;0.000
335.969;-24.300;2.103;0.000
335.985;98.150;14.103;0.000
336.002;-6.450;7.828;0.000
336.019;167.350;-5.069;0.000
336.036;-34.500;-2.759;0.000
336.053;113.600;13.448;0.000
336.070;4.450;12.966;0.000
336.086;-4.900;3.448;0.000
336.103;-7.300;3.172;0.000
336.120;6.250;-3.379;0.000
336.137;-114.900;-3.966;0.000
336.154;9.000;1.000;0.000
336.171;-150.550;-7.931;0.000
336.187;118.650;11.552;0.000
336.204;210.550;18.552;0.000
336.221;3.450;8.621;0.000
336.238;51.450;5.103;0.000
336.255;-125.900;-14.862;0.000
336.271;266.750;25.172;0.000
336.288;-38.300;9.724;0.000
336.305;-21.500;-12.655;0.000
336.322;-64.600;-25.138;0.000
336.339;123.750;7.759;0.000
336.355;70.800;4.966;0.000
336.372;47.750;11.828;0.000
336.389;174.500;30.276;0.000
336.406;205.750;10.517;0.000
336.422;-31.500;-14.379;0.000
336.439;-67.000;8.103;0.000
336.456;211.250;21.862;0.000
336.473;-4.000;11.379;0.000
336.490;185.650;-1.586;0.000
336.506;-41.400;11.138;0.000
336.523;32.350;0.793;0.000
336.540;25.700;-6.276;0.000
336.557;23.300;-10.897;0.000
336.573;-35.150;14.172;0.000
336.590;18.450;3.172;0.000
336.607;84.400;10.034;0.000
336.624;112.600;16.310;0.000
336.640;-112.200;0.759;0.000
336.657;64.900;4.621;0.000
336.674;80.300;2.759;0.000
336.691;119.600;6.448;0.000
336.707;69.250;14.724;0.000
336.724;-9.750;0.586;0.000
336.741;180.150;20.069;0.000
336.757;215.900;19.759;0.000
336.774;165.750;16.379;0.000
336.791;-24.600;8.897;0.000
336.808;154.800;12.517;0.000
336.824;98.550;15.621;0.000
336.841;-4.700;4.448;0.000
336.858;120.900;0.931;0.000
336.874;40.550;21.276;0.000
336.891;-26.400;-4.931;0.000
336.908;-41.550;-4.000;0.000
336.925;31.550;9.897;0.000
336.941;194.600;10.552;0.000
336.958;58.800;8.828;0.000
336.975;-82.200;-6.862;0.000
336.991;-42.000;-9.517;0.000
337.008;169.950;19.586;0.000
337.025;-140.250;-6.310;0.000
337.041;-16.500;-3.552;0.000
337.058;4.750;-4.931;0.000
337.075;-4.750;14.310;0.000
337.091;99.600;2.448;0.000
337.108;-76.950;3.069;0.000
337.125;-34.900;-3.034;0.000
337.141;31.700;17.103;0.000
337.158;-80.100;-8.069;0.000
337.175;-128.700;-11.724;0.000
337.191;21.050;4.414;0.000
337.208;-105.900;2.517;0.000
337.225;135.950;17.448;0.000
337.241;120.700;17.724;0.000
337.258;-38.650;2.069;0.000
337.275;-113.750;-3.828;0.000
337.291;157.250;23.586;0.000
337.308;-32.800;-7.897;0.000
337.325;110.600;3.931;0.000
337.341;0.850;-0.897;0.000
337.358;24.050;11.586;0.000
337.374;-41.050;-17.103;0.000
337.391;26.100;-9.517;0.000
337.408;-127.200;-10.931;0.000
337.424;10.650;13.000;0.000
337.441;26.800;-8.207;0.000
337.458;189.950;17.241;0.000
337.474;-110.500;4.552;0.000
337.491;42.000;3.966;0.000
337.507;-7.500;13.069;0.000
337.524;149.500;7.345;0.000
337.541;193.300;26.207;0.000
337.557;13.700;-5.310;0.000
337.574;-13.600;-4.862;0.000
337.590;37.300;0.345;0.000
337.607;-79.750;-19.793;0.000
337.624;35.700;-1.069;0.000
337.640;-41.600;-5.966;0.000
337.657;-43.800;-3.517;0.000
337.673;25.350;-6.793;0.000
337.690;-33.700;1.276;0.000
337.707;114.600;24.966;0.000
337.723;-122.000;-8.448;0.000
337.740;153.450;19.586;0.000
337.756;-105.000;-16.828;0.000
337.773;12.050;6.586;0.000
337.789;-17.850;-6.034;0.000
337.806;-57.100;-2.414;0.000
337.823;91.200;-4.379;0.000
337.839;-4.450;-2.034;0.000
337.856;148.050;8.034;0.000
337.872;11.250;13.207;0.000
337.889;-6.250;-11.483;0.000
337.905;62.900;7.207;0.000
337.922;12.750;-5.483;0.000
337.938;51.400;4.966;0.000
337.955;59.050;-12.414;0.000
337.971;124.950;-0.207;0.000
337.988;179.850;16.966;0.000
338.005;-145.100;-7.759;0.000
338.021;74.900;14.138;0.000
338.038;15.450;6.069;0.000
338.054;118.150;15.379;0.000
338.071;158.600;19.586;0.000
338.087;186.600;8.069;0.000
338.104;-24.050;-10.586;0.000
338.120;14.350;2.966;0.000
338.137;206.350;24.552;0.000
338.153;-58.950;-10.448;0.000
338.170;202.000;22.000;0.000
338.186;173.800;10.207;0.000
338.203;-27.300;9.103;0.000
338.219;-26.200;-19.966;0.000
338.236;193.150;29.310;0.000
338.252;191.250;10.690;0.000
338.269;130.350;13.310;0.000
338.285;171.350;12.897;0.000
338.302;109.250;1.483;0.000
338.318;38.700;0.517;0.000
338.335;-11.600;0.586;0.000
338.351;264.500;23.724;0.000
338.368;100.150;3.621;0.000
338.384;-139.000;-13.310;0.000
338.401;-45.100;7.655;0.000
338.417;200.100;13.966;0.000
338.433;-0.700;12.759;0.000
338.450;-43.800;-8.276;0.000
338.466;-3.500;0.241;0.000
338.483;226.500;6.207;0.000
338.499;-19.150;-1.931;0.000
338.516;38.750;10.552;0.000
338.532;-37.150;5.655;0.000
338.549;-11.000;-8.414;0.000
338.565;11.850;5.552;0.000
338.582;6.550;3.552;0.000
338.598;392.150;47.172;0.000
338.614;-104.900;-9.931;0.000
338.631;-132.350;-8.379;0.000
338.647;76.450;11.724;0.000
338.664;-10.600;-2.310;0.000
338.680;76.900;18.034;0.000
338.697;-134.750;-13.000;0.000
338.713;21.300;-4.034;0.000
338.729;-6.750;2.069;0.000
338.746;128.050;15.621;0.000
338.762;-1.300;0.552;0.000
338.779;105.500;6.966;0.000
338.795;-0.300;-5.724;0.000
338.811;96.850;9.724;0.000
338.828;-21.600;2.552;0.000
338.844;70.450;4.276;0.000
338.861;-18.450;7.172;0.000
338.877;99.900;-0.448;0.000
338.893;-117.950;-21.034;0.000
338.910;-44.700;-28.207;0.000
338.926;-37.800;-11.414;0.000
338.943;11.150;-1.000;0.000
338.959;90.850;14.345;0.000
338.975;340.100;29.414;0.000
338.992;-0.500;2.000;0.000
339.008;269.950;15.862;0.000
339.025;170.600;1.759;0.000
339.041;271.800;-10.552;0.000
339.057;242.400;14.724;0.000
339.074;322.450;24.966;0.000
339.090;-41.550;-0.517;0.000
339.106;-75.850;3.448;0.000
339.123;261.800;18.655;0.000
339.139;249.100;25.862;0.000
339.155;78.150;3.069;0.000
339.172;210.300;18.069;0.000
339.188;-116.200;-12.621;0.000
339.204;52.000;0.483;0.000
339.221;122.500;7.793;0.000
339.237;0.750;-4.103;0.000
339.254;168.000;7.448;0.000
339.270;35.000;-14.207;0.000
339.286;-26.800;-5.586;0.000
339.302;54.850;3.207;0.000
339.319;99.250;6.000;0.000
339.335;113.550;-7.034;0.000
339.351;65.950;-9.759;0.000
339.368;142.150;6.621;0.000
339.384;9.000;2.483;0.000
339.400;113.250;4.828;0.000
339.417;101.350;9.483;0.000
339.433;74.900;4.793;0.000
339.449;55.650;4.517;0.000
339.466;195.700;18.379;0.000
339.482;-34.950;-23.414;0.000
339.498;121.100;19.414;0.000
339.515;26.000;-3.414;0.000
339.531;151.750;6.172;0.000
339.547;131.700;11.862;0.000
339.563;51.900;1.552;0.000
339.580;144.400;14.690;0.000
339.596;-5.900;-14.862;0.000
339.612;117.500;21.931;0.000
339.629;1.450;0.345;0.000
339.645;-71.950;-9.552;0.000
339.661;63.300;9.276;0.000
339.677;114.250;11.379;0.000
339.694;6.000;-17.034;0.000
339.710;118.900;4.414;0.000
339.726;162.750;25.448;0.000
339.742;13.350;12.345;0.000
339.759;94.450;4.172;0.000
339.775;-25.100;2.448;0.000
339.791;151.250;14.724;0.000
339.807;167.700;19.759;0.000
339.824;38.500;-1.724;0.000
339.840;113.350;18.414;0.000
339.856;418.800;31.034;0.000
339.872;105.500;9.793;0.000
339.889;99.450;8.828;0.000
339.905;74.600;3.483;0.000
339.921;-47.650;-6.000;0.000
339.937;-9.150;0.034;0.000
339.954;-15.450;0.310;0.000
339.970;222.300;17.207;0.000
339.986;127.100;0.759;0.000
340.002;44.050;5.379;0.000
340.018;24.850;-3.414;0.000
340.035;95.600;3.448;0.000
340.051;72.000;-10.172;0.000
340.067;38.900;-3.276;0.000
340.083;284.450;16.621;0.000
340.099;123.150;-5.517;0.000
340.116;350.000;-5.828;0.000
340.132;607.850;9.552;0.000
340.148;965.450;-4.931;0.000
340.164;1617.250;14.069;0.000
340.180;2290.750;9.414;0.000
340.197;3373.000;17.897;0.000
340.213;4339.150;-1.759;0.000
340.229;5799.800;5.586;0.000
340.245;8804.950;10.483;0.000
340.261;15297.800;5.414;0.000
340.278;26383.900;19.586;0.000
340.294;41186.500;-6.655;0.000
340.310;41983.000;-10.828;0.000
340.326;25672.950;1.000;0.000
340.342;11902.800;-15.345;0.000
340.358;5814.900;1.414;0.000
340.375;3064.100;-1.655;0.000
340.391;1777.500;2.621;0.000
340.407;1289.000;9.897;0.000
340.423;877.150;25.655;0.000
340.439;486.400;7.379;0.000
340.455;305.450;-11.483;0.000
340.471;328.850;4.000;0.000
340.488;335.400;22.448;0.000
340.504;262.350;10.655;0.000
340.520;127.850;-0.448;0.000
340.536;170.050;0.414;0.000
340.552;285.450;9.172;0.000
340.568;190.750;10.034;0.000
340.584;200.850;1.345;0.000
340.600;352.500;35.000;0.000
340.617;216.650;9.793;0.000
340.633;140.650;8.621;0.000
340.649;332.650;28.862;0.000
340.665;177.650;15.552;0.000
340.681;116.550;15.069;0.000
340.697;43.350;-4.966;0.000
340.713;-32.000;-25.759;0.000
340.729;-4.600;-4.241;0.000
340.745;215.100;17.138;0.000
340.762;182.950;12.345;0.000
340.778;39.850;8.000;0.000
340.794;217.250;11.379;0.000
340.810;146.650;3.379;0.000
340.826;144.750;2.690;0.000
340.842;185.500;4.862;0.000
340.858;147.850;14.207;0.000
340.874;240.500;27.828;0.000
340.890;46.100;-9.621;0.000
340.906;117.700;7.069;0.000
340.922;-44.950;-12.276;0.000
340.938;172.000;5.621;0.000
340.955;108.400;8.448;0.000
340.971;-35.200;-11.207;0.000
340.987;12.050;4.310;0.000
341.003;110.450;3.724;0.000
341.019;19.050;-12.310;0.000
341.035;-24.100;9.000;0.000
341.051;164.850;10.103;0.000
341.067;40.450;2.207;0.000
341.083;127.900;-0.897;0.000
341.099;170.250;6.310;0.000
341.115;74.300;9.621;0.000
341.131;37.650;8.931;0.000
341.147;201.200;21.069;0.000
341.163;51.500;7.931;0.000
341.179;90.950;4.552;0.000
341.195;132.850;24.103;0.000
341.211;196.450;7.448;0.000
341.227;196.050;9.000;0.000
341.243;158.050;14.897;0.000
341.259;-56.850;-1.759;0.000
341.275;149.700;8.793;0.000
341.291;-58.500;-9.793;0.000
341.307;21.850;1.448;0.000
341.323;71.250;2.862;0.000
341.339;128.100;6.828;0.000
341.355;-121.850;-4.862;0.000
341.371;539.800;62.345;0.000
341.387;210.850;5.586;0.000
341.403;24.050;6.448;0.000
341.419;5.800;10.586;0.000
341.435;88.250;1.759;0.000
341.451;80.500;-2.414;0.000
341.467;151.300;13.897;0.000
341.483;72.950;18.448;0.000
341.499;124.100;-9.862;0.000
341.515;-46.300;-7.483;0.000
341.531;-42.150;-7.414;0.000
341.547;161.850;9.793;0.000
341.563;155.800;6.552;0.000
341.579;169.900;16.241;0.000
341.595;181.650;12.241;0.000
341.611;144.700;9.069;0.000
341.627;69.500;-2.690;0.000
341.643;-87.350;-17.241;0.000
341.659;134.750;4.103;0.000
341.675;63.450;3.310;0.000
341.691;-61.650;-7.586;0.000
341.707;41.900;5.276;0.000
341.723;18.100;0.103;0.000
341.739;30.550;10.207;0.000
341.754;6.550;-1.517;0.000
341.770;-136.400;-18.793;0.000
341.786;134.450;8.793;0.000
341.802;126.050;17.276;0.000
341.818;244.150;16.483;0.000
341.834;-21.100;-4.345;0.000
341.850;-18.350;-7.448;0.000
341.866;110.000;13.310;0.000
341.882;134.450;-10.759;0.000
341.898;25.550;1.310;0.000
341.914;-39.650;-6.448;0.000
341.930;44.950;1.793;0.000
341.945;147.350;35.069;0.000
341.961;311.500;18.862;0.000
341.977;-10.850;-8.241;0.000
341.993;-114.700;-8.241;0.000
342.009;48.500;4.207;0.000
342.025;82.750;4.000;0.000
342.041;40.050;1.103;0.000
342.057;115.750;9.655;0.000
342.073;-59.600;5.345;0.000
342.088;-15.500;-3.379;0.000
342.104;34.800;-1.966;0.000
342.120;289.200;26.621;0.000
342.136;-16.150;4.586;0.000
342.152;140.700;2.103;0.000
342.168;112.400;25.966;0.000
342.184;-34.250;-1.690;0.000
342.200;62.850;-7.000;0.000
342.215;24.150;5.586;0.000
342.231;76.500;8.552;0.000
342.247;123.400;7.862;0.000
342.263;-72.800;-21.069;0.000
342.279;343.100;23.586;0.000
342.295;70.150;7.690;0.000
342.311;34.750;0.897;0.000
342.326;119.250;-4.655;0.000
342.342;54.850;-0.759;0.000
342.358;11.550;-8.586;0.000
342.374;13.200;2.448;0.000
342.390;-14.300;-12.655;0.000
342.406;-1.450;0.966;0.000
342.421;48.000;-18.103;0.000
342.437;21.850;8.552;0.000
342.453;53.800;7.621;0.000
342.469;180.500;27.345;0.000
342.485;-6.300;2.586;0.000
342.500;-91.200;-14.966;0.000
342.516;23.650;4.034;0.000
342.532;26.100;5.310;0.000
342.548;63.800;-9.931;0.000
342.564;-118.750;-2.724;0.000
342.579;-106.300;-9.069;0.000
342.595;-15.850;-5.966;0.000
342.611;-53.800;4.448;0.000
342.627;-34.800;-8.690;0.000
342.643;226.600;17.207;0.000
342.658;177.850;16.310;0.000
342.674;221.800;21.000;0.000
342.690;19.100;4.379;0.000
342.706;204.850;7.345;0.000
342.722;-18.250;-9.448;0.000
342.737;-90.100;-4.310;0.000
342.753;60.900;1.552;0.000
342.769;-27.050;-10.828;0.000
342.785;28.450;4.172;0.000
342.800;-8.000;-10.448;0.000
342.816;-134.300;0.828;0.000
342.832;-16.600;2.241;0.000
342.848;185.800;16.034;0.000
342.863;-33.300;-6.138;0.000
342.879;71.400;11.966;0.000
342.895;-11.550;-4.690;0.000
342.911;22.100;-3.310;0.000
342.926;72.250;-3.552;0.000
342.942;192.350;15.897;0.000
342.958;50.900;8.345;0.000
342.974;-14.000;9.207;0.000
342.989;129.200;7.862;0.000
343.005;15.250;-3.448;0.000
343.021;-108.250;-14.724;0.000
343.037;85.000;-4.897;0.000
343.052;0.450;-3.862;0.000
343.068;23.650;1.552;0.000
343.084;116.150;10.345;0.000
343.099;248.750;24.690;0.000
343.115;45.750;14.828;0.000
343.131;58.750;-1.310;0.000
343.146;223.050;22.483;0.000
343.162;105.150;2.345;0.000
343.178;212.200;21.724;0.000
343.194;85.800;16.690;0.000
343.209;16.050;-1.655;0.000
343.225;61.800;-0.345;0.000
343.241;35.500;7.759;0.000
343.256;201.100;19.931;0.000
343.272;193.400;6.966;0.000
343.288;-16.300;2.655;0.000
343.303;181.050;13.862;0.000
343.319;-30.450;0.897;0.000
343.335;-29.800;-5.828;0.000
343.350;-158.750;-29.379;0.000
343.366;54.700;0.759;0.000
343.382;18.500;0.207;0.000
343.397;94.350;8.966;0.000
343.413;-71.100;-3.862;0.000
343.429;-116.300;-18.621;0.000
343.444;8.700;10.345;0.000
343.460;-73.050;-4.793;0.000
343.476;-32.000;1.862;0.000
343.491;149.850;14.345;0.000
343.507;32.300;-1.448;0.000
343.523;-9.200;-7.241;0.000
343.538;110.150;25.517;0.000
343.554;-20.150;-6.069;0.000
343.570;170.700;16.000;0.000
343.585;15.550;-8.310;0.000
343.601;-8.150;12.138;0.000
343.616;-20.650;6.690;0.000
343.632;48.700;-0.828;0.000
343.648;3.300;-15.034;0.000
343.663;52.550;19.034;0.000
343.679;168.150;10.276;0.000
343.695;-57.400;-8.207;0.000
343.710;179.900;19.517;0.000
343.726;13.100;1.966;0.000
343.741;-33.750;-17.724;0.000
343.757;175.100;24.828;0.000
343.773;96.150;13.310;0.000
343.788;28.450;18.138;0.000
343.804;157.400;10.103;0.000
343.819;79.200;4.966;0.000
343.835;-72.900;-4.966;0.000
343.850;-14.150;4.034;0.000
343.866;180.150;7.448;0.000
343.882;-32.200;6.345;0.000
343.897;-73.100;-17.241;0.000
343.913;184.700;17.793;0.000
343.928;-111.650;-12.793;0.000
343.944;-29.500;12.552;0.000
343.960;-130.200;-17.379;0.000
343.975;75.350;13.138;0.000
343.991;219.200;4.069;0.000
344.006;-51.200;-1.103;0.000
344.022;-66.500;-2.621;0.000
344.037;62.000;10.966;0.000
344.053;113.100;8.069;0.000
344.068;-69.650;-6.862;0.000
344.084;-54.500;-9.724;0.000
344.100;92.800;13.931;0.000
344.115;-6.400;-7.000;0.000
344.131;-4.000;2.552;0.000
344.146;56.450;2.655;0.000
344.162;-90.950;-10.000;0.000
344.177;28.600;3.517;0.000
344.193;17.350;1.448;0.000
344.208;-7.600;2.276;0.000
344.224;23.900;12.966;0.000
344.239;125.800;17.966;0.000
344.255;20.250;8.138;0.000
344.270;51.600;-3.552;0.000
344.286;85.200;12.207;0.000
344.301;131.250;9.655;0.000
344.317;5.100;0.483;0.000
344.332;147.450;15.448;0.000
344.348;-207.600;-14.966;0.000
344.363;156.400;21.897;0.000
344.379;55.100;8.552;0.000
344.394;34.250;-4.621;0.000
344.410;58.650;8.862;0.000
344.425;212.350;12.276;0.000
344.441;-27.500;-15.862;0.000
344.456;34.500;-2.069;0.000
344.472;134.100;30.552;0.000
344.487;-7.700;1.759;0.000
344.503;58.950;-7.966;0.000
344.518;281.950;23.517;0.000
344.534;93.600;20.034;0.000
344.549;7.600;21.448;0.000
344.565;48.200;2.897;0.000
344.580;47.200;5.276;0.000
344.596;38.250;12.414;0.000
344.611;-6.550;-13.069;0.000
344.626;61.500;14.103;0.000
344.642;157.450;8.345;0.000
344.657;1.100;-2.310;0.000
344.673;-62.400;0.828;0.000
344.688;86.950;5.103;0.000
344.704;237.850;18.448;0.000
344.719;179.350;12.897;0.000
344.735;46.900;-12.759;0.000
344.750;51.050;0.759;0.000
344.765;-19.800;-20.414;0.000
344.781;65.550;15.724;0.000
344.796;-65.300;-13.000;0.000
344.812;32.050;-1.034;0.000
344.827;-2.150;-6.724;0.000
344.843;-102.250;-7.207;0.000
344.858;81.200;12.414;0.000
344.873;129.600;8.414;0.000
344.889;94.900;12.931;0.000
344.904;92.350;16.345;0.000
344.920;46.350;9.517;0.000
344.935;-43.750;-0.069;0.000
344.950;219.200;20.379;0.000
344.966;99.500;5.517;0.000
344.981;60.150;-5.586;0.000
344.997;-36.550;4.552;0.000
345.012;17.450;1.897;0.000
345.027;178.200;22.138;0.000
345.043;209.500;10.345;0.000
345.058;91.450;14.552;0.000
345.073;-19.200;-22.759;0.000
345.089;157.100;10.310;0.000
345.104;154.600;11.241;0.000
345.120;15.550;-2.483;0.000
345.135;378.900;27.966;0.000
345.150;150.550;1.655;0.000
345.166;118.050;-23.069;0.000
345.181;27.750;-13.724;0.000
345.196;0.700;-0.966;0.000
345.212;-77.550;-6.448;0.000
345.227;132.500;4.966;0.000
345.242;31.250;2.138;0.000
345.258;-27.900;1.172;0.000
345.273;66.050;6.103;0.000
345.289;113.200;-5.276;0.000
345.304;196.650;7.103;0.000
345.319;405.750;35.793;0.000
345.335;7.050;-5.138;0.000
345.350;102.200;4.172;0.000
345.365;62.950;-8.276;0.000
345.380;127.000;8.759;0.000
345.396;119.800;9.690;0.000
345.411;41.250;-16.828;0.000
345.426;108.800;-3.483;0.000
345.442;127.800;-5.379;0.000
345.457;-46.150;-10.621;0.000
345.472;156.250;14.414;0.000
345.488;99.750;-1.655;0.000
345.503;273.650;12.931;0.000
345.518;70.750;2.310;0.000
345.534;34.900;-12.552;0.000
345.549;205.100;3.862;0.000
345.564;136.800;-2.069;0.000
345.579;219.450;17.655;0.000
345.595;348.200;33.276;0.000
345.610;248.850;3.828;0.000
345.625;161.200;7.966;0.000
345.641;127.850;15.793;0.000
345.656;97.850;-2.103;0.000
345.671;125.850;2.483;0.000
345.686;315.700;21.276;0.000
345.702;274.900;13.931;0.000
345.717;139.700;11.966;0.000
345.732;152.000;13.862;0.000
345.748;332.050;19.586;0.000
345.763;80.900;3.483;0.000
345.778;18.750;-5.828;0.000
345.793;69.800;15.448;0.000
345.809;41.600;-3.207;0.000
345.824;152.150;10.966;0.000
345.839;282.350;26.172;0.000
345.854;8.500;0.448;0.000
345.870;188.300;8.828;0.000
345.885;66.950;-1.897;0.000
345.900;62.300;10.517;0.000
345.915;-19.150;-8.276;0.000
345.930;198.450;7.759;0.000
345.946;197.950;21.345;0.000
345.961;72.600;7.414;0.000
345.976;182.850;-1.690;0.000
345.991;143.450;0.414;0.000
346.007;124.450;4.379;0.000
346.022;49.300;6.310;0.000
346.037;-30.550;0.310;0.000
346.052;-3.200;-3.414;0.000
346.067;15.900;6.310;0.000
346.083;130.400;15.379;0.000
346.098;29.800;-4.966;0.000
346.113;118.500;10.103;0.000
346.128;101.650;-4.552;0.000
346.143;143.850;12.069;0.000
346.159;164.800;3.690;0.000
346.174;215.000;10.241;0.000
346.189;97.900;-4.897;0.000
346.204;29.000;-16.966;0.000
346.219;30.700;2.000;0.000
346.234;52.850;0.276;0.000
346.250;147.850;11.724;0.000
346.265;133.850;-2.414;0.000
346.280;155.650;7.034;0.000
346.295;1272.300;112.310;0.000
346.310;26.400;-2.276;0.000
346.325;143.950;5.621;0.000
346.341;351.850;14.966;0.000
346.356;350.000;-12.966;0.000
346.371;569.900;3.138;0.000
346.386;949.100;19.448;0.000
346.401;1298.900;14.828;0.000
346.416;2219.300;15.966;0.000
346.432;3121.400;5.897;0.000
346.447;4565.850;20.483;0.000
346.462;5423.250;1.862;0.000
346.477;6692.600;17.655;0.000
346.492;8684.900;5.310;0.000
346.507;13052.400;-18.517;0.000
346.522;23268.750;-0.276;0.000
346.537;40438.950;4.172;0.000
346.553;57427.900;12.517;0.000
346.568;57192.100;-2.483;0.000
346.583;37891.750;7.793;0.000
346.598;20846.500;8.276;0.000
346.613;12673.900;-10.690;0.000
346.628;9846.200;11.069;0.000
346.643;9660.750;16.414;0.000
346.658;12377.850;-1.966;0.000
346.673;20158.450;2.931;0.000
346.689;32965.650;2.828;0.000
