Wave;Sample;Dark;Reference
573.612;2554.418;8.092;0.000
573.768;2718.393;9.639;0.000
573.925;2583.248;3.956;0.000
574.081;2656.813;13.863;0.000
574.238;2672.008;6.120;0.000
574.395;2009.213;9.047;0.000
574.551;2340.468;-1.885;0.000
574.708;2290.674;10.502;0.000
574.864;2267.759;0.699;0.000
575.021;2437.844;6.256;0.000
575.177;2540.769;3.813;0.000
575.334;2267.484;11.891;0.000
575.490;2515.219;8.428;0.000
575.647;2356.834;9.615;0.000
575.803;2333.169;4.632;0.000
575.960;2699.354;10.829;0.000
576.116;2467.429;9.987;0.000
576.273;2371.234;6.844;0.000
576.429;2547.639;7.961;0.000
576.586;2534.274;10.508;0.000
576.742;2670.529;7.785;0.000
576.899;2671.744;4.712;0.000
577.055;2658.669;9.490;0.000
577.212;2883.504;8.997;0.000
577.368;3144.309;11.944;0.000
577.524;3063.484;11.111;0.000
577.681;3044.079;4.578;0.000
577.837;3104.964;11.726;0.000
577.994;3504.469;9.883;0.000
578.150;3148.354;7.030;0.000
578.306;3103.729;3.737;0.000
578.463;2912.994;5.264;0.000
578.619;3116.069;9.852;0.000
578.775;2938.134;12.709;0.000
578.932;3464.339;8.966;0.000
579.088;3577.604;7.293;0.000
579.244;3287.059;5.370;0.000
579.401;3472.784;9.707;0.000
579.557;3462.759;3.195;0.000
579.713;3146.124;9.572;0.000
579.870;3502.199;4.629;0.000
580.026;3784.834;11.036;0.000
580.182;4473.979;5.253;0.000
580.338;4673.184;13.241;0.000
580.495;5485.329;20.088;0.000
580.651;5609.644;7.795;0.000
580.807;5498.889;15.652;0.000
580.963;5806.894;11.459;0.000
581.120;5947.609;16.257;0.000
581.276;6313.444;14.874;0.000
581.432;6067.529;16.901;0.000
581.588;5242.714;21.558;0.000
581.745;5060.899;12.695;0.000
581.901;5311.794;13.702;0.000
582.057;5792.239;14.940;0.000
582.213;5225.305;12.647;0.000
582.369;4851.800;10.554;0.000
582.525;5079.405;18.251;0.000
582.682;5461.050;15.648;0.000
582.838;5581.005;19.106;0.000
582.994;5389.390;15.003;0.000
583.150;5925.315;12.880;0.000
583.306;6123.400;22.897;0.000
583.462;5546.815;16.254;0.000
583.618;5511.790;11.852;0.000
583.774;5855.135;18.879;0.000
583.930;5886.540;19.616;0.000
584.087;5244.825;16.763;0.000
584.243;4419.680;15.930;0.000
584.399;4457.755;6.107;0.000
584.555;5161.070;10.755;0.000
584.711;5027.615;10.052;0.000
584.867;6261.870;4.989;0.000
585.023;6612.535;46.726;0.000
585.179;7054.480;81.783;0.000
585.335;7905.725;22.661;0.000
585.491;9442.920;22.778;0.000
585.647;10073.175;27.225;0.000
585.803;10626.170;20.762;0.000
585.959;10751.445;25.419;0.000
586.115;12044.940;28.287;0.000
586.271;14096.195;31.274;0.000
586.427;15048.350;36.391;0.000
586.583;18486.925;50.228;0.000
586.739;25393.050;59.185;0.000
586.895;30156.435;78.142;0.000
587.050;29442.600;69.180;0.000
587.206;35104.915;93.507;0.000
587.362;45391.220;113.024;0.000
587.518;52263.525;135.691;0.000
587.674;57257.630;140.088;0.000
587.830;63863.285;190.146;0.000
587.986;63835.700;284.843;0.000
588.142;63863.335;464.890;0.000
588.298;63835.750;906.867;0.000
588.453;63863.385;2808.034;0.000
588.609;63835.800;24248.412;0.000
588.765;63863.435;57153.829;0.000
588.921;63835.850;34150.646;0.000
589.077;63863.485;13401.693;0.000
589.233;63835.900;34563.710;0.000
589.388;63863.535;56944.747;0.000
589.544;63835.950;25458.005;0.000
589.700;63863.586;7951.532;0.000
589.856;63836.001;2428.409;0.000
590.011;63863.636;1483.676;0.000
590.167;63836.051;600.743;0.000
590.323;63863.686;706.521;0.000
590.479;63836.101;328.058;0.000
590.634;63863.736;472.245;0.000
590.790;63836.151;197.942;0.000
590.946;63863.786;345.389;0.000
591.102;63836.201;146.397;0.000
591.257;63863.836;285.334;0.000
591.413;63836.251;119.181;0.000
591.569;63863.886;236.988;0.000
591.724;63836.301;102.905;0.000
591.880;63863.936;223.092;0.000
592.036;63836.351;89.860;0.000
592.191;63863.986;178.377;0.000
592.347;63836.401;78.504;0.000
592.503;63864.036;154.771;0.000
592.658;63836.451;63.488;0.000
592.814;63864.086;151.166;0.000
592.970;63836.501;65.293;0.000
593.125;63864.136;128.240;0.000
593.281;63836.551;48.597;0.000
593.436;63864.186;132.984;0.000
593.592;63836.601;52.002;0.000
593.748;63864.236;120.059;0.000
593.903;63836.651;40.026;0.000
594.059;63864.286;112.303;0.000
594.214;63836.701;38.600;0.000
594.370;63864.336;90.887;0.000
594.525;63836.751;41.345;0.000
594.681;63864.386;93.482;0.000
594.836;63836.801;25.499;0.000
594.992;63864.436;87.736;0.000
595.147;63836.851;29.053;0.000
595.303;63864.486;80.951;0.000
595.458;63836.901;22.288;0.000
595.614;63864.536;72.645;0.000
595.769;63836.951;30.502;0.000
595.925;63864.586;66.899;0.000
596.080;63837.001;19.857;0.000
596.236;63864.636;64.644;0.000
596.391;63837.051;29.661;0.000
596.546;63864.686;60.688;0.000
596.702;63837.101;30.125;0.000
596.857;63864.736;63.122;0.000
597.013;63837.151;16.990;0.000
597.168;63864.787;59.167;0.000
597.323;63837.202;17.104;0.000
597.479;63864.837;56.621;0.000
597.634;63837.252;24.158;0.000
597.790;63864.887;57.196;0.000
597.945;63837.302;17.593;0.000
598.100;63864.937;51.070;0.000
598.256;63837.352;15.677;0.000
598.411;63864.987;48.314;0.000
598.566;63837.402;16.372;0.000
598.722;63865.037;48.669;0.000
598.877;63837.452;17.886;0.000
599.032;63865.087;49.123;0.000
599.187;63837.502;20.060;0.000
599.343;63865.137;47.757;0.000
599.498;63837.552;22.715;0.000
599.653;53980.037;46.242;0.000
599.809;5995.322;15.599;0.000
599.964;4805.397;45.006;0.000
600.119;4122.372;16.373;0.000
600.274;3815.577;42.351;0.000
600.429;3499.862;12.148;0.000
600.585;3473.857;41.405;0.000
600.740;3279.792;11.122;0.000
600.895;3028.197;38.149;0.000
601.050;2535.242;10.967;0.000
601.205;2801.047;44.504;0.000
601.361;2676.952;5.581;0.000
601.516;2481.497;35.098;0.000
601.671;2569.942;13.745;0.000
601.826;2418.887;32.142;0.000
601.981;2458.422;9.620;0.000
602.136;2396.987;38.467;0.000
602.292;2542.052;2.204;0.000
602.447;2721.087;40.281;0.000
602.602;2274.682;6.838;0.000
602.757;2368.847;30.476;0.000
602.912;3460.542;18.313;0.000
603.067;3377.707;26.280;0.000
603.222;2325.312;13.817;0.000
603.377;2025.637;24.784;0.000
603.532;1918.522;16.402;0.000
603.687;1968.367;28.239;0.000
603.842;1748.492;8.686;0.000
603.997;2042.407;36.853;0.000
604.152;2398.872;9.050;0.000
604.307;2045.607;32.517;0.000
604.462;1909.252;7.015;0.000
604.617;1910.018;28.212;0.000
604.772;1645.433;7.679;0.000
604.927;2078.228;35.596;0.000
605.082;1831.143;10.183;0.000
605.237;1888.158;24.981;0.000
605.392;1556.083;8.258;0.000
605.547;1666.418;27.555;0.000
605.702;2048.333;16.392;0.000
605.857;1698.888;27.809;0.000
606.012;1417.733;11.257;0.000
606.167;1486.048;19.414;0.000
606.322;1123.603;1.511;0.000
606.477;1245.188;25.978;0.000
606.632;1114.643;10.715;0.000
606.786;1367.308;22.502;0.000
606.941;1157.723;7.230;0.000
607.096;1063.238;25.287;0.000
607.251;1011.073;9.024;0.000
607.406;1162.618;21.911;0.000
607.561;1044.353;10.628;0.000
607.716;1037.438;20.826;0.000
607.870;979.943;8.233;0.000
608.025;912.558;18.570;0.000
608.180;958.573;7.507;0.000
608.335;1016.598;21.804;0.000
608.490;1012.843;11.532;0.000
608.644;814.578;25.899;0.000
608.799;1049.863;-1.344;0.000
608.954;1013.018;15.063;0.000
609.109;1059.733;13.080;0.000
609.264;941.878;22.857;0.000
609.418;926.643;11.925;0.000
609.573;836.858;22.782;0.000
609.728;888.673;7.319;0.000
609.882;902.528;13.776;0.000
610.037;948.063;-2.687;0.000
610.192;921.428;20.021;0.000
610.347;1241.373;8.638;0.000
610.501;1027.108;21.215;0.000
610.656;945.333;2.122;0.000
610.811;1090.238;8.579;0.000
610.965;688.513;1.517;0.000
611.120;677.978;15.234;0.000
611.275;707.673;5.571;0.000
611.429;691.668;19.668;0.000
611.584;739.753;2.425;0.000
611.738;786.248;17.992;0.000
611.893;907.154;4.700;0.000
612.048;928.549;16.787;0.000
612.202;736.744;8.644;0.000
612.357;981.529;19.061;0.000
612.511;813.004;7.708;0.000
612.666;1004.199;20.606;0.000
612.821;810.224;4.863;0.000
612.975;871.099;19.000;0.000
613.130;753.444;4.257;0.000
613.284;726.669;14.024;0.000
613.439;640.444;7.942;0.000
613.593;1129.729;18.269;0.000
613.748;778.554;5.346;0.000
613.902;893.429;23.563;0.000
614.057;701.084;0.520;0.000
614.211;1050.539;18.177;0.000
614.366;781.334;1.935;0.000
614.520;874.669;23.642;0.000
614.675;866.274;5.859;0.000
614.829;785.409;20.416;0.000
614.983;1844.784;8.473;0.000
615.138;7790.419;28.161;0.000
615.292;7568.004;21.648;0.000
615.447;3149.889;26.575;0.000
615.601;2773.624;12.162;0.000
615.756;12353.839;36.309;0.000
615.910;16267.014;39.827;0.000
616.064;6346.489;31.204;0.000
616.219;2388.424;8.081;0.000
616.373;1326.579;17.168;0.000
616.527;1027.164;7.845;0.000
616.682;1007.199;25.452;0.000
616.836;955.214;7.390;0.000
616.990;1007.409;18.597;0.000
617.145;818.164;10.164;0.000
617.299;701.659;12.361;0.000
617.453;676.424;10.468;0.000
617.608;799.149;11.146;0.000
617.762;937.644;-2.237;0.000
617.916;614.339;15.310;0.000
618.071;531.964;3.147;0.000
618.225;567.239;8.464;0.000
618.379;573.374;4.872;0.000
618.533;499.039;13.899;0.000
618.688;401.464;3.326;0.000
618.842;581.189;5.833;0.000
618.996;784.804;-0.550;0.000
619.150;481.809;12.107;0.000
619.305;688.935;7.935;0.000
619.459;397.030;16.082;0.000
619.613;641.985;2.249;0.000
619.767;508.920;8.976;0.000
619.921;439.325;8.773;0.000
620.075;595.720;13.441;0.000
620.230;589.175;0.088;0.000
620.384;426.580;9.435;0.000
620.538;432.655;5.812;0.000
620.692;634.410;16.649;0.000
620.846;599.575;6.067;0.000
621.000;816.840;19.674;0.000
621.154;615.475;-9.009;0.000
621.308;703.060;17.228;0.000
621.463;631.355;5.525;0.000
621.617;538.190;12.742;0.000
621.771;437.945;1.860;0.000
621.925;445.080;11.367;0.000
622.079;597.485;14.334;0.000
622.233;436.630;7.031;0.000
622.387;674.395;5.678;0.000
622.541;623.050;17.286;0.000
622.695;807.985;-2.857;0.000
622.849;521.680;9.250;0.000
623.003;324.065;9.437;0.000
623.157;457.830;13.954;0.000
623.311;572.415;0.842;0.000
623.465;579.970;20.019;0.000
623.619;514.085;2.436;0.000
623.773;560.060;13.343;0.000
623.927;304.335;-4.310;0.000
624.081;807.230;15.237;0.000
624.235;281.545;1.285;0.000
624.389;490.090;8.752;0.000
624.543;635.705;2.829;0.000
624.697;524.320;8.726;0.000
624.850;595.765;-1.727;0.000
625.004;508.440;8.051;0.000
625.158;286.565;3.188;0.000
625.312;561.600;12.915;0.000
625.466;535.165;1.822;0.000
625.620;340.030;13.159;0.000
625.774;464.535;6.757;0.000
625.928;724.920;9.394;0.000
626.081;476.205;2.591;0.000
626.235;365.070;15.508;0.000
626.389;559.715;4.025;0.000
626.543;669.700;8.582;0.000
626.697;1777.566;10.000;0.000
626.850;330.991;9.987;0.000
627.004;582.756;4.664;0.000
627.158;453.621;20.501;0.000
627.312;334.856;1.528;0.000
627.466;411.291;17.776;0.000
627.619;592.246;0.333;0.000
627.773;448.791;8.070;0.000
627.927;496.066;1.077;0.000
628.081;226.041;6.704;0.000
628.234;309.676;1.142;0.000
628.388;526.231;7.039;0.000
628.542;388.196;0.516;0.000
628.695;594.101;5.813;0.000
628.849;511.626;7.980;0.000
629.003;551.381;10.437;0.000
629.156;357.506;6.885;0.000
629.310;602.461;7.192;0.000
629.464;893.116;7.849;0.000
629.617;553.091;18.126;0.000
629.771;442.486;6.683;0.000
629.925;364.961;7.941;0.000
630.078;380.316;3.738;0.000
630.232;359.551;9.105;0.000
630.385;504.486;1.422;0.000
630.539;450.581;10.579;0.000
630.693;667.946;1.437;0.000
630.846;513.111;8.984;0.000
631.000;328.676;2.401;0.000
631.153;575.361;17.068;0.000
631.307;446.676;8.885;0.000
631.460;506.051;11.832;0.000
631.614;364.176;3.110;0.000
631.768;197.631;12.377;0.000
631.921;371.536;7.924;0.000
632.075;688.981;10.061;0.000
632.228;115.346;-4.332;0.000
632.382;451.851;16.686;0.000
632.535;292.426;2.053;0.000
632.688;585.511;14.570;0.000
632.842;581.766;2.087;0.000
632.995;310.891;13.614;0.000
633.149;353.466;6.642;0.000
633.302;273.621;10.239;0.000
633.456;331.816;-4.104;0.000
633.609;301.751;4.623;0.000
633.763;421.706;3.060;0.000
633.916;528.521;16.617;0.000
634.069;363.767;1.245;0.000
634.223;159.752;3.792;0.000
634.376;205.497;9.429;0.000
634.530;305.692;10.176;0.000
634.683;471.117;4.963;0.000
634.836;458.982;15.931;0.000
634.990;374.777;-6.882;0.000
635.143;328.652;9.985;0.000
635.296;343.497;-2.418;0.000
635.450;240.052;5.859;0.000
635.603;485.337;2.777;0.000
635.756;194.412;11.884;0.000
635.909;214.717;2.031;0.000
636.063;274.032;7.538;0.000
636.216;570.057;-2.605;0.000
636.369;482.302;8.432;0.000
636.523;242.287;4.240;0.000
636.676;489.162;7.477;0.000
636.829;431.747;3.324;0.000
636.982;450.382;17.481;0.000
637.136;592.457;4.918;0.000
637.289;330.272;10.436;0.000
637.442;301.897;4.633;0.000
637.595;384.902;7.860;0.000
637.748;295.567;-1.583;0.000
637.902;219.012;6.094;0.000
638.055;393.267;3.312;0.000
638.208;686.782;5.679;0.000
638.361;387.617;2.396;0.000
638.514;282.702;15.213;0.000
638.667;395.757;4.520;0.000
638.820;551.152;4.947;0.000
638.974;272.537;4.855;0.000
639.127;262.842;8.762;0.000
639.280;200.507;1.309;0.000
639.433;356.992;8.016;0.000
639.586;399.477;1.843;0.000
639.739;257.472;8.411;0.000
639.892;509.637;5.608;0.000
640.045;638.482;10.225;0.000
640.198;61.577;3.832;0.000
640.351;404.762;11.239;0.000
640.504;422.237;-6.583;0.000
640.657;571.662;6.264;0.000
640.810;172.907;6.361;0.000
640.963;427.912;7.168;0.000
641.116;331.917;7.185;0.000
641.269;880.252;10.262;0.000
641.422;1582.178;14.030;0.000
641.575;971.983;7.637;0.000
641.728;581.988;-3.786;0.000
641.881;172.173;11.671;0.000
642.034;254.408;-1.672;0.000
642.187;170.023;11.956;0.000
642.340;344.078;-2.717;0.000
642.493;346.203;-1.320;0.000
642.646;445.928;1.857;0.000
642.799;228.483;12.174;0.000
642.952;487.918;-0.328;0.000
643.105;381.843;11.749;0.000
643.258;253.258;-3.164;0.000
643.410;246.073;3.303;0.000
643.563;357.368;-3.340;0.000
643.716;88.463;7.047;0.000
643.869;462.168;9.685;0.000
644.022;380.693;10.322;0.000
644.175;252.688;-1.091;0.000
644.328;486.853;8.336;0.000
644.480;211.548;3.703;0.000
644.633;388.373;1.381;0.000
644.786;218.928;6.678;0.000
644.939;393.683;8.585;0.000
645.092;108.168;-1.198;0.000
645.244;33.203;6.169;0.000
645.397;251.688;-2.103;0.000
645.550;254.293;2.344;0.000
645.703;231.458;5.931;0.000
645.855;277.403;5.908;0.000
646.008;311.548;0.355;0.000
646.161;259.663;6.802;0.000
646.313;329.888;-2.360;0.000
646.466;328.723;7.497;0.000
646.619;206.458;3.944;0.000
646.772;280.493;4.651;0.000
646.924;196.778;-0.272;0.000
647.077;435.213;14.006;0.000
647.230;385.838;0.433;0.000
647.382;481.743;10.490;0.000
647.535;119.598;4.067;0.000
647.688;295.093;4.454;0.000
647.840;184.378;-4.298;0.000
647.993;262.123;6.209;0.000
648.145;500.868;11.036;0.000
648.298;189.523;5.593;0.000
648.451;540.298;11.470;0.000
648.603;259.913;6.597;0.000
648.756;316.699;2.335;0.000
648.908;95.574;6.762;0.000
649.061;364.019;3.559;0.000
649.213;312.394;5.506;0.000
649.366;90.569;1.723;0.000
649.518;307.374;6.621;0.000
649.671;324.849;-1.802;0.000
649.823;430.074;10.085;0.000
649.976;321.069;-0.478;0.000
650.128;137.754;9.609;0.000
650.281;165.659;-3.213;0.000
650.433;105.974;0.854;0.000
650.586;269.559;6.871;0.000
650.738;362.014;6.508;0.000
650.891;502.989;4.725;0.000
651.043;608.054;13.082;0.000
651.196;38.709;1.690;0.000
651.348;182.794;-0.923;0.000
651.501;193.859;4.874;0.000
651.653;372.284;10.961;0.000
651.805;197.729;0.588;0.000
651.958;173.194;12.526;0.000
652.110;244.039;2.323;0.000
652.263;338.634;0.610;0.000
652.415;413.479;-0.943;0.000
652.567;358.684;17.284;0.000
652.720;360.199;4.332;0.000
652.872;550.394;10.849;0.000
653.024;125.209;7.356;0.000
653.177;78.894;8.103;0.000
653.329;362.979;4.840;0.000
653.481;126.244;5.827;0.000
653.633;329.619;1.195;0.000
653.786;473.074;7.062;0.000
653.938;302.209;-2.611;0.000
654.090;436.354;4.186;0.000
654.243;37.969;5.153;0.000
654.395;352.104;5.191;0.000
654.547;264.059;-4.702;0.000
654.699;246.184;3.205;0.000
654.852;418.059;0.542;0.000
655.004;85.524;6.679;0.000
655.156;170.059;-9.823;0.000
655.308;469.974;9.054;0.000
655.460;283.509;-2.979;0.000
655.613;303.454;10.458;0.000
655.765;399.069;-1.195;0.000
655.917;415.644;4.972;0.000
656.069;1151.500;-3.510;0.000
656.221;804.045;7.697;0.000
656.373;143.410;4.054;0.000
656.525;209.895;2.651;0.000
656.678;183.240;2.068;0.000
656.830;198.045;4.986;0.000
656.982;181.270;-0.117;0.000
657.134;262.135;6.510;0.000
657.286;-35.680;2.307;0.000
657.438;292.425;-2.646;0.000
657.590;259.980;0.532;0.000
657.742;475.255;1.819;0.000
657.894;169.660;6.726;0.000
658.046;123.985;4.603;0.000
658.198;55.020;3.140;0.000
658.350;583.225;11.527;0.000
658.502;222.010;1.015;0.000
658.654;265.565;2.112;0.000
658.806;86.450;-0.181;0.000
658.958;400.655;7.776;0.000
659.110;139.330;0.783;0.000
659.262;305.665;4.341;0.000
659.414;216.190;2.698;0.000
659.566;244.815;5.975;0.000
659.718;146.000;-0.778;0.000
659.870;346.225;0.019;0.000
660.022;510.700;-3.853;0.000
660.174;408.035;8.024;0.000
660.326;565.150;1.621;0.000
660.478;355.165;5.348;0.000
660.630;294.520;1.345;0.000
660.782;516.715;5.292;0.000
660.933;181.280;0.360;0.000
661.085;177.885;-0.213;0.000
661.237;140.240;-1.636;0.000
661.389;219.925;11.321;0.000
661.541;206.700;-0.812;0.000
661.693;269.835;6.866;0.000
661.845;206.270;1.913;0.000
661.996;162.945;16.650;0.000
662.148;176.440;-0.833;0.000
662.300;115.315;7.554;0.000
662.452;39.470;4.602;0.000
662.604;-80.285;1.709;0.000
662.755;54.610;-0.574;0.000
662.907;328.575;0.133;0.000
663.059;156.140;2.140;0.000
663.211;472.215;6.817;0.000
663.362;51.681;-7.055;0.000
663.514;253.686;3.752;0.000
663.666;229.271;1.009;0.000
663.817;441.406;11.046;0.000
663.969;270.541;-5.857;0.000
664.121;176.676;5.471;0.000
664.273;509.601;-5.172;0.000
664.424;111.186;5.915;0.000
664.576;295.821;-1.418;0.000
664.728;150.616;10.289;0.000
664.879;187.081;1.547;0.000
665.031;151.396;10.744;0.000
665.182;74.261;-2.889;0.000
665.334;169.656;4.878;0.000
665.486;229.171;-0.625;0.000
665.637;455.006;3.772;0.000
665.789;238.121;1.160;0.000
665.940;224.146;7.767;0.000
666.092;450.801;-7.286;0.000
666.244;218.166;3.391;0.000
666.395;204.881;-3.072;0.000
666.547;265.496;-2.314;0.000
666.698;123.151;0.763;0.000
666.850;136.366;11.280;0.000
667.001;23.751;-6.823;0.000
667.153;166.576;4.164;0.000
667.304;382.401;1.792;0.000
667.456;1060.926;9.179;0.000
667.607;885.351;-3.424;0.000
667.759;364.016;5.283;0.000
667.910;336.791;1.500;0.000
668.062;84.296;-6.693;0.000
668.213;197.011;-2.045;0.000
668.365;113.886;1.442;0.000
668.516;66.051;2.559;0.000
668.668;260.116;11.326;0.000
668.819;85.611;-2.017;0.000
668.970;214.956;9.411;0.000
669.122;239.451;-1.592;0.000
669.273;467.316;10.055;0.000
669.425;-28.169;2.162;0.000
669.576;182.956;-0.511;0.000
669.727;120.461;0.377;0.000
669.879;221.296;6.304;0.000
670.030;176.401;5.621;0.000
670.181;196.756;7.098;0.000
670.333;182.301;-1.405;0.000
670.484;294.966;2.502;0.000
670.635;-27.788;-5.010;0.000
670.787;262.727;2.197;0.000
670.938;249.042;6.844;0.000
671.089;267.697;7.221;0.000
671.240;110.642;-8.152;0.000
671.392;-20.623;5.836;0.000
671.543;560.502;4.173;0.000
671.694;21.737;9.280;0.000
671.845;297.492;-0.133;0.000
671.997;108.997;5.184;0.000
672.148;162.332;9.572;0.000
672.299;330.087;5.179;0.000
672.450;2.632;0.226;0.000
672.602;185.697;4.853;0.000
672.753;267.242;-4.550;0.000
672.904;172.967;11.177;0.000
673.055;319.002;-8.265;0.000
673.206;607.037;1.552;0.000
673.357;182.172;-4.641;0.000
673.509;187.917;0.686;0.000
673.660;95.562;-0.907;0.000
673.811;135.597;1.701;0.000
673.962;386.982;5.688;0.000
674.113;-29.293;5.255;0.000
674.264;137.632;3.632;0.000
674.415;100.557;4.119;0.000
674.566;482.922;4.977;0.000
674.717;155.097;3.194;0.000
674.868;354.542;-4.409;0.000
675.020;1942.607;14.128;0.000
675.171;1686.702;1.685;0.000
675.322;758.657;9.322;0.000
675.473;349.292;3.560;0.000
675.624;304.127;-1.863;0.000
675.775;165.342;0.284;0.000
675.926;178.287;3.761;0.000
676.077;199.252;-0.072;0.000
676.228;81.527;7.266;0.000
676.379;362.812;-6.647;0.000
676.530;362.117;1.770;0.000
676.681;104.102;0.647;0.000
676.831;270.847;8.114;0.000
676.982;73.592;-3.538;0.000
677.133;215.747;-1.961;0.000
677.284;159.082;1.216;0.000
677.435;287.477;7.153;0.000
677.586;166.322;0.680;0.000
677.737;460.597;1.397;0.000
677.888;20.433;-2.115;0.000
678.039;-104.722;-1.238;0.000
678.190;145.153;-2.331;0.000
678.340;302.848;9.366;0.000
678.491;114.363;-3.657;0.000
678.642;302.508;7.081;0.000
678.793;374.613;-0.602;0.000
678.944;296.968;7.735;0.000
679.095;305.723;0.762;0.000
679.245;218.828;5.879;0.000
679.396;237.653;0.047;0.000
679.547;169.008;7.794;0.000
679.698;120.883;1.341;0.000
679.849;202.598;4.748;0.000
679.999;280.663;-3.835;0.000
680.150;363.418;7.042;0.000
680.301;233.853;1.650;0.000
680.452;410.818;3.067;0.000
680.602;192.943;-7.746;0.000
680.753;342.288;1.621;0.000
680.904;79.093;-5.452;0.000
681.054;9.588;5.426;0.000
681.205;263.003;3.213;0.000
681.356;13.718;5.940;0.000
681.506;129.173;4.287;0.000
681.657;187.628;2.794;0.000
681.808;94.273;-0.888;0.000
681.958;361.158;1.339;0.000
682.109;131.203;1.916;0.000
682.260;319.358;5.513;0.000
682.410;206.103;-1.500;0.000
682.561;149.098;0.037;0.000
682.712;241.623;4.385;0.000
682.862;52.938;6.002;0.000
683.013;321.323;-2.591;0.000
683.163;263.488;5.366;0.000
683.314;257.053;-1.487;0.000
683.464;-26.572;2.841;0.000
683.615;187.103;0.938;0.000
683.765;60.298;-3.345;0.000
683.916;273.463;1.782;0.000
684.067;273.848;1.659;0.000
684.217;50.263;-7.233;0.000
684.368;132.908;-2.026;0.000
684.518;239.313;1.971;0.000
684.669;295.058;-1.192;0.000
684.819;130.613;-0.785;0.000
684.969;340.648;2.072;0.000
685.120;-95.646;-1.500;0.000
685.270;77.719;-7.463;0.000
685.421;141.884;4.184;0.000
685.571;147.489;-0.459;0.000
685.722;338.424;1.498;0.000
685.872;215.169;4.496;0.000
686.022;175.634;0.263;0.000
686.173;294.759;7.330;0.000
686.323;129.884;-1.663;0.000
686.474;202.699;-3.216;0.000
686.624;380.184;2.432;0.000
686.774;1051.069;2.509;0.000
686.925;1913.014;-0.134;0.000
687.075;873.199;2.833;0.000
687.225;452.584;-7.950;0.000
687.376;555.709;6.667;0.000
687.526;66.364;0.995;0.000
687.676;48.259;1.152;0.000
687.827;214.594;2.889;0.000
687.977;314.759;7.996;0.000
688.127;320.044;-6.487;0.000
688.277;282.169;7.431;0.000
688.428;326.624;-4.502;0.000
688.578;597.469;6.105;0.000
688.728;274.314;-5.868;0.000
688.878;134.289;3.639;0.000
689.029;219.194;3.817;0.000
689.179;282.309;1.604;0.000
689.329;244.384;-2.009;0.000
689.479;273.989;2.098;0.000
689.629;201.964;-7.095;0.000
689.780;81.789;0.622;0.000
689.930;117.584;-11.340;0.000
690.080;100.759;0.707;0.000
690.230;-11.736;-0.806;0.000
690.380;260.459;0.511;0.000
690.530;314.274;4.928;0.000
690.680;150.069;3.986;0.000
690.831;286.394;1.523;0.000
690.981;445.579;2.960;0.000
691.131;273.824;-3.763;0.000
691.281;307.529;-0.686;0.000
691.431;271.814;-5.628;0.000
691.581;215.339;11.929;0.000
691.731;313.604;-3.194;0.000
691.881;10.419;1.333;0.000
692.031;37.054;1.380;0.000
692.181;240.449;1.177;0.000
692.331;172.045;0.265;0.000
692.481;117.110;3.942;0.000
692.631;267.325;-6.001;0.000
692.781;288.060;10.706;0.000
692.931;110.695;0.983;0.000
693.081;137.400;4.531;0.000
693.231;315.225;2.038;0.000
693.381;396.860;1.375;0.000
693.531;738.275;2.722;0.000
693.681;621.630;1.719;0.000
693.831;521.885;3.947;0.000
693.981;162.430;1.054;0.000
694.131;315.255;1.711;0.000
694.281;284.060;1.888;0.000
694.431;316.765;-8.395;0.000
694.580;195.580;4.842;0.000
694.730;327.275;2.680;0.000
694.880;453.170;6.737;0.000
695.030;543.325;3.874;0.000
695.180;700.730;-2.119;0.000
695.330;294.495;-3.232;0.000
695.480;498.200;2.446;0.000
695.629;851.455;1.303;0.000
695.779;1497.320;10.730;0.000
695.929;2893.850;-0.350;0.000
696.079;10090.100;35.310;0.000
696.229;63813.540;263.390;0.000
696.378;63880.950;338.480;0.000
696.528;36586.160;111.400;0.000
696.678;18845.390;38.240;0.000
696.828;4886.630;2.180;0.000
696.977;3519.210;7.370;0.000
697.127;1470.560;1.700;0.000
697.277;1656.100;2.660;0.000
697.427;929.620;-6.660;0.000
697.576;1307.780;6.610;0.000
697.726;864.630;3.040;0.000
697.876;918.170;4.360;0.000
698.025;470.230;4.860;0.000
698.175;862.450;-0.500;0.000
698.325;562.960;-5.440;0.000
698.474;670.240;-1.970;0.000
698.624;374.580;0.080;0.000
698.774;725.380;3.840;0.000
698.923;466.380;4.270;0.000
699.073;510.310;-2.870;0.000
699.222;510.030;-6.030;0.000
699.372;445.620;-2.750;0.000
699.522;447.390;-4.700;0.000
699.671;551.130;1.510;0.000
699.821;272.750;-2.670;0.000
699.970;293.230;0.610;0.000
700.120;384.840;-4.120;0.000
700.269;395.510;-1.170;0.000
700.419;360.860;-2.000;0.000
700.569;443.150;6.960;0.000
700.718;197.220;-2.770;0.000
700.868;406.500;4.590;0.000
701.017;131.060;0.840;0.000
701.167;627.390;-1.400;0.000
701.316;314.900;-3.650;0.000
701.465;357.060;0.960;0.000
701.615;91.340;1.300;0.000
701.764;262.110;-4.290;0.000
701.914;212.020;2.360;0.000
702.063;410.120;-1.100;0.000
702.213;303.890;0.660;0.000
702.362;327.230;4.510;0.000
702.512;197.460;0.590;0.000
702.661;822.580;3.960;0.000
702.810;1568.510;10.150;0.000
702.960;1047.140;3.360;0.000
703.109;512.260;2.420;0.000
